"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.60237	0	0
1	0.60285	0	0
2	0.5666	0.086389	0
3	0.5665	0.086575	0
4	0.23906	0.39462	0
5	0.23489	0.39636	0
6	0.33031	0.34711	0
7	0.32734	0.34885	0
8	0.34441	0.33808	0
9	0.3383	0.34182	0
10	0.36622	0.32286	0
11	0.36309	0.32518	0
12	0.35433	0.33106	0
13	0.354	0.3313	0
14	0.35374	0.33148	0
15	0.34489	0.33774	0
16	0.4541	0.24684	0
17	0.45018	0.25063	0
18	0.4464	0.25452	0
19	0.44182	0.25868	0
20	0.43284	0.26742	0
21	0.42617	0.27378	0
22	0.47623	0.2221	0
23	0.47319	0.22537	0
24	0.5136	0.17421	0
25	0.51106	0.17768	0
26	0.51991	0.16529	0
27	0.51976	0.1655	0
28	0.53272	0.14608	0
29	0.528	0.15332	0
30	0.39326	0.30276	0
31	0.39284	0.30305	0
32	0.37164	0.31895	0
33	0.38098	0.31167	0
34	0.37586	0.31576	0
35	0.43922	0.26132	0
36	0.42549	0.27442	0
37	0.4181	0.28093	0
38	0.40584	0.29205	0
39	0.40216	0.29539	0
40	0.39362	0.30243	0
41	0.38459	0.30909	0
42	0.46148	0.23843	0
43	0.46068	0.2394	0
44	0.50738	0.18271	0
45	0.46958	0.22972	0
46	0.46245	0.23747	0
47	0.50048	0.19157	0
48	0.49939	0.19306	0
49	0.43487	0.26538	0
50	0.40989	0.28834	0
51	0.41684	0.28206	0
52	0.33692	0.34269	0
53	0.3226	0.35207	0
54	0.31617	0.35605	0
55	0.31532	0.35654	0
56	0.28394	0.37352	0
57	0.27863	0.37645	0
58	0.27298	0.37908	0
59	0.26791	0.38156	0
60	0.26398	0.38343	0
61	0.31423	0.35713	0
62	0.3074	0.36045	0
63	0.30316	0.36324	0
64	0.2887	0.3707	0
65	0.25542	0.38739	0
66	0.25463	0.38777	0
67	0.25294	0.38856	0
68	0.24505	0.39216	0
69	0.23255	0.39711	0
70	0.22436	0.40022	0
71	0.33716	0.34253	0
72	0.19645	0.40967	0
73	0.19425	0.41051	0
74	0.14796	0.42373	0
75	0.14691	0.42398	0
76	0.13416	0.42655	0
77	0.13396	0.42661	0
78	0.20688	0.40725	0
79	0.20629	0.40749	0
80	0.22221	0.4011	0
81	0.21552	0.40371	0
82	0.18722	0.41328	0
83	0.18144	0.41538	0
84	0.17715	0.41678	0
85	0.17061	0.41874	0
86	0.2047	0.40784	0
87	0.15973	0.42133	0
88	0.15467	0.42236	0
89	0.49369	0.20084	0
90	0.50195	0.18962	0
91	0.54475	0.12647	0
92	0.54379	0.12808	0
93	0.53885	0.13621	0
94	0.55046	0.11666	0
95	0.54728	0.1221	0
96	0.55161	0.1145	0
97	0.52041	0.16457	0
98	0.52632	0.15593	0
99	0.5762	0.065945	0
100	0.576	0.066344	0
101	0.56122	0.096588	0
102	0.55923	0.10043	0
103	0.58763	0.040228	0
104	0.58563	0.045056	0
105	0.58215	0.053512	0
106	0.59889	0.011267	0
107	0.59863	0.011928	0
108	0.59435	0.023055	0
109	0.59898	0.011013	0
110	0.58932	0.036059	0
111	0.59166	0.030096	0
112	0.59345	0.025426	0
113	0.58148	0.055053	0
114	0.57746	0.063342	0
115	0.57553	0.067498	0
116	0.57144	0.076963	0
117	0.55592	0.10669	0
118	0.53601	0.14083	0
119	0.48219	0.21534	0
120	0.48068	0.21709	0
121	0.037887	0.44095	0
122	0.028761	0.44126	0
123	0.087006	0.43592	0
124	0.082996	0.43644	0
125	0.071463	0.43788	0
126	0.065018	0.43863	0
127	0.079388	0.43681	0
128	0.09418	0.43484	0
129	0.090857	0.43541	0
130	0.13379	0.42664	0
131	0.12905	0.42777	0
132	0.12113	0.42965	0
133	0.11153	0.43193	0
134	0.10231	0.43347	0
135	0.10058	0.43377	0
136	0.10935	0.43223	0
137	0.12142	0.4296	0
138	-0.041229	0.44026	0
139	-0.04785	0.43932	0
140	-0.086095	0.43556	0
141	-0.091955	0.43454	0
142	-0.015088	0.44126	0
143	-0.022338	0.44112	0
144	-0.0126	0.44133	0
145	-0.0029294	0.44231	0
146	-0.0036054	0.44232	0
147	0.028107	0.44127	0
148	0.027472	0.44127	0
149	0.0080546	0.44169	0
150	0.0075423	0.44171	0
151	-0.11219	0.4316	0
152	-0.11356	0.43132	0
153	-0.080698	0.43591	0
154	-0.11714	0.43054	0
