"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.58446	0	0
1	0.58514	0	0
2	-0.51304	0.1577	0
3	-0.51396	0.15602	0
4	-0.48882	0.19564	0
5	-0.49035	0.19337	0
6	-0.47445	0.21517	0
7	-0.47602	0.21321	0
8	-0.48252	0.20451	0
9	-0.48298	0.20389	0
10	-0.46321	0.22909	0
11	-0.46676	0.22439	0
12	-0.3829	0.31185	0
13	-0.38867	0.3067	0
14	-0.37525	0.31812	0
15	-0.38078	0.31364	0
16	-0.56554	0.051376	0
17	-0.56655	0.048663	0
18	-0.57037	0.039348	0
19	-0.57101	0.037737	0
20	-0.5717	0.035723	0
21	-0.57539	0.026423	0
22	-0.57963	0.014551	0
23	-0.5813	0.010569	0
24	-0.58346	0.0032191	0
25	-0.55924	0.067973	0
26	-0.56173	0.061432	0
27	-0.56274	0.059028	0
28	-0.54441	0.099614	0
29	-0.54787	0.09224	0
30	-0.31291	0.36352	0
31	-0.31415	0.36271	0
32	-0.33694	0.34727	0
33	-0.33976	0.34532	0
34	-0.35337	0.33514	0
35	-0.36155	0.32921	0
36	0.56283	0.05942	0
37	0.56019	0.06536	0
38	0.55794	0.071133	0
39	0.55597	0.075532	0
40	0.55017	0.088562	0
41	0.549	0.091144	0
42	0.55346	0.080892	0
43	0.5815	0.011209	0
44	0.57976	0.015615	0
45	0.54587	0.097695	0
46	0.5442	0.10121	0
47	0.54351	0.10267	0
48	0.53932	0.11124	0
49	0.52905	0.13108	0
50	0.52631	0.13595	0
51	0.52354	0.14093	0
52	0.53434	0.12127	0
53	0.5298	0.12966	0
54	0.58367	0.0046804	0
55	0.57297	0.033039	0
56	0.57176	0.036007	0
57	0.57424	0.029403	0
58	0.56715	0.048288	0
59	0.56516	0.053933	0
60	0.57709	0.022528	0
61	0.38468	0.31083	0
62	0.38127	0.31353	0
63	0.4511	0.24524	0
64	0.44556	0.2511	0
65	0.43707	0.25977	0
66	0.43651	0.26041	0
67	0.4439	0.25296	0
68	0.43546	0.26149	0
69	0.43031	0.26729	0
70	0.42508	0.27283	0
71	0.47142	0.2193	0
72	0.47035	0.22071	0
73	0.4763	0.21314	0
74	0.4689	0.22279	0
75	0.46453	0.22875	0
76	0.058301	0.45174	0
77	0.056874	0.45183	0
78	0.1133	0.44363	0
79	0.11248	0.44382	0
80	0.12636	0.44045	0
81	0.12346	0.44108	0
82	0.073449	0.44994	0
83	0.068505	0.45065	0
84	0.15281	0.43379	0
85	0.14826	0.43504	0
86	0.14175	0.43651	0
87	0.17602	0.42802	0
88	0.16907	0.42989	0
89	0.19206	0.42233	0
90	0.18785	0.42404	0
91	0.20217	0.41906	0
92	0.20074	0.41957	0
93	0.25753	0.39515	0
94	0.25547	0.39611	0
95	0.26924	0.38882	0
96	0.26664	0.39016	0
97	0.2617	0.39285	0
98	0.31344	0.36376	0
99	0.30902	0.36614	0
100	0.31729	0.36147	0
101	0.30645	0.36798	0
102	0.29974	0.37199	0
103	0.32007	0.35971	0
104	0.32834	0.35387	0
105	0.32472	0.35652	0
106	0.33916	0.34636	0
107	0.33796	0.34725	0
108	0.33245	0.3512	0
109	0.34549	0.34199	0
110	0.21609	0.41361	0
111	0.21327	0.41504	0
112	0.23644	0.40501	0
113	0.23429	0.40595	0
114	0.20426	0.41828	0
115	0.22561	0.40967	0
116	0.22299	0.41077	0
117	0.24757	0.39997	0
118	0.2371	0.40474	0
119	0.23667	0.40493	0
120	0.53667	0.11658	0
121	0.56912	0.042795	0
122	0.50054	0.1782	0
123	0.49975	0.17939	0
124	0.52272	0.14241	0
125	0.51778	0.15093	0
126	0.48931	0.19523	0
127	0.48792	0.1974	0
128	0.51534	0.15494	0
129	0.51176	0.16092	0
130	0.50788	0.16704	0
131	0.48552	0.20073	0
132	0.48199	0.2056	0
133	0.47994	0.20821	0
134	0.2867	0.37977	0
135	0.28417	0.38101	0
136	0.3564	0.33348	0
137	0.3554	0.33426	0
138	0.37226	0.32122	0
139	0.36743	0.32505	0
140	0.37647	0.31776	0
141	0.36404	0.3278	0
142	0.35461	0.33487	0
143	0.42303	0.27496	0
144	0.41691	0.28095	0
145	0.40435	0.29347	0
146	0.40145	0.29636	0
147	0.39306	0.304	0
148	0.39289	0.30417	0
