"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.54464	0	0
1	0.54452	0	0
2	-0.22449	0.43079	0
3	-0.22716	0.42948	0
4	-0.49853	0.13506	0
5	-0.50035	0.13099	0
6	-0.46104	0.20994	0
7	-0.46155	0.20913	0
8	-0.45112	0.22684	0
9	-0.45363	0.22262	0
10	-0.45631	0.21806	0
11	-0.50389	0.12183	0
12	-0.50406	0.1214	0
13	-0.50536	0.11789	0
14	-0.50833	0.11012	0
15	-0.50909	0.10818	0
16	-0.51214	0.1008	0
17	-0.51334	0.097982	0
18	-0.52217	0.074797	0
19	-0.52433	0.067225	0
20	-0.26591	0.40816	0
21	-0.27384	0.40366	0
22	-0.23429	0.42573	0
23	-0.24176	0.42177	0
24	-0.33073	0.363	0
25	-0.33746	0.35747	0
26	-0.32874	0.36458	0
27	-0.31418	0.37578	0
28	-0.31959	0.37152	0
29	-0.31034	0.37882	0
30	-0.32768	0.36546	0
31	-0.34922	0.34694	0
32	-0.3522	0.34416	0
33	-0.27722	0.40168	0
34	-0.29937	0.38613	0
35	-0.30029	0.3855	0
36	-0.29081	0.39254	0
37	-0.35552	0.34135	0
38	-0.36088	0.33559	0
39	-0.36393	0.33287	0
40	-0.073938	0.47632	0
41	-0.079051	0.47568	0
42	-0.055097	0.47875	0
43	-0.056926	0.4786	0
44	-0.045834	0.48038	0
45	-0.047227	0.48013	0
46	-0.063356	0.47813	0
47	-0.24389	0.42068	0
48	-0.24745	0.41857	0
49	-0.25774	0.41273	0
50	-0.26296	0.40989	0
51	-0.20571	0.43917	0
52	-0.20924	0.43784	0
53	-0.22137	0.43228	0
54	-0.21479	0.43524	0
55	-0.28296	0.3977	0
56	-0.28905	0.39371	0
57	-0.36956	0.32795	0
58	-0.37362	0.32371	0
59	-0.37702	0.32024	0
60	-0.34107	0.35453	0
61	-0.34583	0.35024	0
62	-0.30239	0.38413	0
63	-0.068075	0.47714	0
64	-0.045577	0.48038	0
65	-0.10252	0.47166	0
66	-0.1099	0.46994	0
67	-0.12864	0.466	0
68	-0.13365	0.46434	0
69	-0.092762	0.47352	0
70	-0.11052	0.46982	0
71	-0.11883	0.46802	0
72	-0.25315	0.41529	0
73	-0.18892	0.44647	0
74	-0.19112	0.4456	0
75	-0.19649	0.443	0
76	0.0083726	0.48131	0
77	0.0075765	0.48126	0
78	0.031167	0.48112	0
79	0.028017	0.48124	0
80	0.039009	0.48067	0
81	0.049462	0.47966	0
82	0.042961	0.48013	0
83	0.058101	0.47863	0
84	0.054129	0.47913	0
85	-0.15953	0.45649	0
86	-0.16009	0.4563	0
87	-0.17749	0.45059	0
88	-0.17989	0.44986	0
89	-0.17101	0.45265	0
90	-0.18434	0.44826	0
91	-0.20231	0.44073	0
92	-0.15895	0.45666	0
93	-0.14884	0.45937	0
94	-0.13772	0.46282	0
95	-0.14003	0.46219	0
96	-0.091314	0.47384	0
97	-0.12004	0.46768	0
98	0.46496	0.20328	0
99	0.46371	0.20539	0
100	0.45868	0.21385	0
101	0.4555	0.21915	0
102	0.46186	0.20855	0
103	0.44808	0.23152	0
104	0.44468	0.23697	0
105	0.52324	0.070908	0
106	0.52233	0.073445	0
107	0.53173	0.043662	0
108	0.52983	0.050106	0
109	0.53548	0.03272	0
110	0.53205	0.04276	0
111	0.18945	0.44526	0
112	0.18863	0.4455	0
113	0.19401	0.44344	0
114	0.19008	0.44501	0
115	0.17784	0.44985	0
116	0.16762	0.45339	0
117	0.16496	0.4546	0
118	0.15427	0.45837	0
119	0.14992	0.45992	0
120	0.14577	0.46107	0
121	0.099658	0.47246	0
122	0.093904	0.47353	0
123	0.11119	0.46987	0
124	0.10651	0.47113	0
125	0.30319	0.38418	0
126	0.29746	0.38744	0
127	0.29531	0.38899	0
128	0.3224	0.36964	0
129	0.32034	0.37122	0
130	0.53626	0.030331	0
131	0.54325	0.0069054	0
132	0.54267	0.010312	0
133	0.22412	0.43084	0
134	0.22369	0.43102	0
135	0.21322	0.43585	0
136	0.20468	0.43935	0
137	0.20208	0.44043	0
138	-0.089018	0.4742	0
139	-0.090745	0.47388	0
140	0.13	0.46482	0
141	0.12951	0.46492	0
142	0.17309	0.4516	0
143	0.15875	0.45712	0
144	0.13935	0.46274	0
145	0.12817	0.46533	0
146	0.12002	0.46781	0
147	0.11709	0.46852	0
148	0.3301	0.36396	0
149	0.32608	0.36688	0
150	0.31496	0.37558	0
151	0.31062	0.37851	0
152	0.30673	0.38125	0
153	0.33153	0.36284	0
154	0.33935	0.35649	0
155	0.33796	0.35773	0
156	0.34744	0.3491	0
157	0.34437	0.35181	0
