"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.60527	0	0
1	0.60397	0	0
2	-0.43888	0.26197	0
3	-0.43914	0.26171	0
4	-0.42073	0.27828	0
5	-0.4219	0.27728	0
6	-0.46768	0.23202	0
7	-0.47324	0.22545	0
8	-0.50454	0.18844	0
9	-0.5052	0.18759	0
10	-0.49723	0.19824	0
11	-0.37166	0.31788	0
12	-0.37953	0.31221	0
13	-0.38798	0.30565	0
14	-0.39288	0.3019	0
15	-0.40392	0.29295	0
16	-0.40548	0.29167	0
17	-0.43034	0.26927	0
18	-0.43857	0.26222	0
19	-0.41365	0.28493	0
20	-0.41796	0.28086	0
21	-0.41217	0.28632	0
22	-0.5824	0.058523	0
23	-0.58636	0.049209	0
24	-0.57587	0.072579	0
25	-0.57609	0.072175	0
26	-0.57614	0.072089	0
27	-0.55818	0.10578	0
28	-0.55957	0.1031	0
29	-0.56034	0.10166	0
30	-0.56445	0.09389	0
31	-0.53358	0.1472	0
32	-0.53551	0.14402	0
33	-0.52954	0.15297	0
34	-0.55451	0.11282	0
35	-0.54569	0.12837	0
36	-0.54923	0.12229	0
37	-0.52345	0.16239	0
38	-0.52764	0.15569	0
39	-0.55273	0.11613	0
40	-0.56976	0.083352	0
41	-0.56834	0.086139	0
42	-0.57644	0.071458	0
43	-0.60215	0.010767	0
44	-0.60216	0.010738	0
45	-0.60217	0.010698	0
46	-0.59455	0.029214	0
47	-0.59808	0.020845	0
48	-0.58645	0.04899	0
49	-0.58975	0.040735	0
50	-0.59307	0.0327	0
51	-0.59384	0.030873	0
52	-0.58177	0.060081	0
53	-0.52827	0.15472	0
54	-0.53901	0.13854	0
55	-0.54344	0.13207	0
56	-0.51107	0.17946	0
57	-0.5128	0.1772	0
58	-0.51763	0.17078	0
59	-0.52018	0.16733	0
60	-0.25808	0.38393	0
61	-0.25869	0.38365	0
62	-0.31363	0.35568	0
63	-0.31929	0.35247	0
64	-0.32281	0.35033	0
65	-0.30687	0.35954	0
66	-0.30962	0.35807	0
67	-0.29975	0.36353	0
68	-0.26779	0.37925	0
69	-0.26951	0.37833	0
70	-0.46106	0.23956	0
71	-0.46193	0.23849	0
72	-0.47439	0.22405	0
73	-0.48142	0.21707	0
74	-0.48177	0.21669	0
75	-0.48359	0.21455	0
76	-0.4972	0.19828	0
77	-0.49721	0.19826	0
78	-0.46057	0.24005	0
79	-0.54435	0.13056	0
80	-0.14389	0.42298	0
81	-0.15334	0.42077	0
82	-0.13099	0.42512	0
83	-0.13386	0.42459	0
84	-0.10492	0.43042	0
85	-0.11221	0.42953	0
86	-0.095462	0.43227	0
87	-0.098964	0.43159	0
88	-0.1125	0.42947	0
89	-0.1743	0.41428	0
90	-0.17877	0.41285	0
91	-0.17935	0.41268	0
92	-0.22987	0.39576	0
93	-0.23005	0.39569	0
94	-0.24988	0.38756	0
95	-0.16672	0.41672	0
96	-0.18958	0.40959	0
97	-0.1907	0.40926	0
98	-0.19096	0.40917	0
99	-0.20121	0.40599	0
100	-0.2039	0.40505	0
101	-0.42799	0.27173	0
102	-0.36157	0.32535	0
103	-0.37037	0.31882	0
104	-0.45272	0.24886	0
105	-0.45351	0.24803	0
106	-0.39636	0.29932	0
107	-0.34673	0.33493	0
108	-0.34861	0.33391	0
109	-0.35034	0.33256	0
110	-0.36009	0.32629	0
111	-0.25979	0.38311	0
112	-0.29168	0.36764	0
113	-0.28991	0.36853	0
114	-0.27997	0.37315	0
115	-0.28679	0.36994	0
116	-0.21022	0.40303	0
117	-0.21669	0.40076	0
118	-0.21996	0.39949	0
119	-0.1132	0.42932	0
120	-0.12154	0.42737	0
121	-0.12366	0.42692	0
122	-0.14172	0.42356	0
123	-0.092388	0.43247	0
124	-0.32856	0.34691	0
125	-0.33635	0.3417	0
126	-0.33696	0.34132	0
127	-0.33729	0.34105	0
128	-0.37065	0.31862	0
129	-0.38192	0.31041	0
130	-0.23046	0.39551	0
131	-0.23994	0.39158	0
132	-0.27366	0.37618	0
133	-0.4034	0.29337	0
134	-0.489	0.20816	0
135	-0.49003	0.20693	0
136	-0.49721	0.19826	0
137	-0.44653	0.25519	0
138	-0.24473	0.3897	0
139	-0.15579	0.42024	0
140	-0.16582	0.41703	0
141	-0.047611	0.43711	0
142	-0.052881	0.43689	0
143	-0.056247	0.43679	0
144	-0.064923	0.43576	0
145	0.59226	0.036247	0
146	0.59117	0.038921	0
147	0.59622	0.026193	0
148	0.59355	0.0331	0
149	0.60119	0.014079	0
150	0.59776	0.02226	0
151	0.60374	0.00079382	0
152	0.60264	0.010657	0
153	0.57872	0.066525	0
154	0.57397	0.077302	0
