"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.60703	0	0
1	0.6061	0	0
2	-0.48983	0.20814	0
3	-0.49083	0.20695	0
4	-0.47509	0.22402	0
5	-0.48214	0.21708	0
6	-0.46249	0.23847	0
7	-0.46833	0.23196	0
8	-0.46116	0.23997	0
9	-0.46165	0.2395	0
10	-0.49768	0.19875	0
11	-0.49806	0.19829	0
12	-0.48455	0.21431	0
13	-0.47388	0.22547	0
14	-0.48253	0.21667	0
15	-0.53479	0.14727	0
16	-0.53655	0.14441	0
17	-0.5286	0.15604	0
18	-0.52942	0.15479	0
19	-0.51211	0.17946	0
20	-0.51373	0.17735	0
21	-0.49812	0.19822	0
22	-0.5187	0.1708	0
23	-0.52113	0.16756	0
24	-0.60555	0.0064867	0
25	-0.60312	0.013294	0
26	-0.60434	0.010099	0
27	-0.60013	0.020468	0
28	-0.55425	0.11599	0
29	-0.55599	0.11277	0
30	-0.38816	0.3053	0
31	-0.39292	0.30169	0
32	-0.37216	0.31718	0
33	-0.37968	0.31182	0
34	-0.38192	0.31015	0
35	-0.37077	0.31819	0
36	-0.32854	0.34633	0
37	-0.33595	0.3414	0
38	-0.27466	0.3748	0
39	-0.28002	0.37225	0
40	-0.28599	0.36948	0
41	-0.25003	0.38651	0
42	-0.25854	0.38277	0
43	-0.58807	0.04916	0
44	-0.58845	0.048339	0
45	-0.58349	0.059949	0
46	-0.58434	0.057872	0
47	-0.59578	0.030628	0
48	-0.59658	0.028749	0
49	-0.54027	0.13863	0
50	-0.56224	0.10076	0
51	-0.56665	0.093201	0
52	-0.55947	0.1059	0
53	-0.56111	0.10278	0
54	-0.595	0.032448	0
55	-0.59159	0.040554	0
56	-0.57831	0.07093	0
57	-0.57181	0.082548	0
58	-0.57774	0.072111	0
59	-0.40349	0.29322	0
60	-0.40417	0.29269	0
61	-0.43931	0.26183	0
62	-0.43965	0.2615	0
63	-0.44702	0.25507	0
64	-0.45405	0.24793	0
65	-0.45324	0.24877	0
66	-0.42834	0.2716	0
67	-0.43076	0.26906	0
68	-0.43892	0.26214	0
69	-0.49893	0.19716	0
70	-0.50552	0.18842	0
71	-0.37039	0.31846	0
72	-0.30965	0.35735	0
73	-0.31324	0.35524	0
74	-0.29978	0.36277	0
75	-0.30719	0.35866	0
