"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.60892	0	0
1	0.61025	0	0
2	-0.43781	0.26349	0
3	-0.43966	0.26196	0
4	-0.44217	0.25943	0
5	-0.44633	0.25554	0
6	-0.45415	0.24827	0
7	-0.39351	0.30081	0
8	-0.39743	0.29799	0
9	-0.4146	0.28409	0
10	-0.41789	0.28113	0
11	-0.40835	0.28914	0
12	-0.41347	0.28511	0
13	-0.40506	0.29178	0
14	-0.38274	0.30896	0
15	-0.38898	0.30417	0
16	-0.404	0.29261	0
17	-0.429	0.27139	0
18	-0.43214	0.26834	0
19	-0.42368	0.27607	0
20	-0.42193	0.27751	0
21	-0.46266	0.23933	0
22	-0.46975	0.23158	0
23	-0.56377	0.10292	0
24	-0.56577	0.099415	0
25	-0.5609	0.10826	0
26	-0.5573	0.11513	0
27	-0.55851	0.11293	0
28	-0.57486	0.082376	0
29	-0.58013	0.073197	0
30	-0.53152	0.15481	0
31	-0.53499	0.15008	0
32	-0.53703	0.14728	0
33	-0.53801	0.1457	0
34	-0.54265	0.13864	0
35	-0.52977	0.15741	0
36	-0.52086	0.17054	0
37	-0.52252	0.16838	0
38	-0.54803	0.1306	0
39	-0.5509	0.12602	0
40	-0.55298	0.12257	0
41	-0.54607	0.13374	0
42	-0.49227	0.20694	0
43	-0.49706	0.2013	0
44	-0.28098	0.37009	0
45	-0.28801	0.36692	0
46	-0.29122	0.3653	0
47	-0.33292	0.34263	0
48	-0.3354	0.34118	0
49	-0.34994	0.33189	0
50	-0.35169	0.33071	0
51	-0.33784	0.33972	0
52	-0.34341	0.3361	0
53	-0.36204	0.32377	0
54	-0.3627	0.32332	0
55	-0.37162	0.31685	0
56	-0.37165	0.31684	0
57	-0.308	0.35661	0
58	-0.31067	0.35517	0
59	-0.32693	0.34603	0
60	-0.32201	0.34897	0
61	-0.30635	0.3575	0
62	-0.29804	0.36203	0
63	-0.35251	0.33012	0
64	-0.50754	0.18803	0
65	-0.5076	0.18796	0
66	-0.50678	0.18902	0
67	-0.49156	0.20776	0
68	-0.4841	0.21631	0
69	-0.4879	0.21196	0
70	-0.49962	0.19824	0
71	-0.49999	0.19778	0
72	-0.37175	0.31676	0
73	-0.38051	0.31059	0
74	-0.31781	0.3514	0
75	-0.20153	0.40267	0
76	-0.20224	0.40243	0
77	-0.22757	0.39369	0
78	-0.23005	0.39276	0
79	-0.19871	0.40353	0
80	-0.19018	0.40621	0
81	-0.1915	0.40579	0
82	-0.17971	0.40923	0
83	-0.17893	0.4094	0
84	-0.23688	0.39	0
85	-0.26806	0.3765	0
86	-0.27544	0.37273	0
87	-0.25813	0.38119	0
88	-0.26464	0.37824	0
89	-0.25426	0.38286	0
90	-0.24894	0.38512	0
91	-0.21069	0.39977	0
92	-0.22024	0.39634	0
93	-0.23948	0.38894	0
94	-0.24055	0.38852	0
95	-0.48336	0.21709	0
96	-0.52673	0.16223	0
97	-0.51421	0.17908	0
98	-0.51519	0.17784	0
99	-0.56956	0.09313	0
100	-0.57233	0.087494	0
101	-0.58098	0.071594	0
102	-0.58186	0.069683	0
