"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.5957	0	0
1	0.59595	0	0
2	-0.30802	0.36236	0
3	-0.31088	0.36075	0
4	-0.3151	0.35813	0
5	-0.33785	0.34338	0
6	-0.33803	0.34322	0
7	-0.29124	0.37172	0
8	-0.29292	0.37084	0
9	-0.34765	0.33669	0
10	-0.33752	0.34359	0
11	-0.28831	0.37312	0
12	-0.32045	0.35495	0
13	-0.32374	0.35285	0
14	-0.25823	0.38845	0
15	-0.25999	0.3876	0
16	-0.26286	0.38613	0
17	-0.27078	0.38203	0
18	-0.27455	0.38	0
19	-0.28132	0.37659	0
20	-0.56049	0.085984	0
21	-0.56245	0.081926	0
22	-0.5574	0.092564	0
23	-0.54293	0.12097	0
24	-0.54664	0.11411	0
25	-0.56904	0.069313	0
26	-0.57329	0.059785	0
27	-0.57459	0.056439	0
28	-0.57749	0.049207	0
29	-0.58681	0.025798	0
30	-0.58904	0.020313	0
31	-0.58525	0.029829	0
32	-0.58438	0.031974	0
33	-0.59097	0.015546	0
34	-0.59296	0.010737	0
35	-0.59389	0.0075714	0
36	0.53148	0.14121	0
37	0.52933	0.14479	0
38	0.54635	0.11529	0
39	0.5459	0.11608	0
40	0.54089	0.12512	0
41	0.53899	0.12844	0
42	0.56852	0.070876	0
43	0.56644	0.075897	0
44	0.54651	0.11497	0
45	0.55165	0.10534	0
46	0.55675	0.095215	0
47	0.55392	0.10086	0
48	0.5609	0.086982	0
49	0.53523	0.13491	0
50	0.52366	0.15375	0
51	0.5231	0.15466	0
52	0.49148	0.20001	0
53	0.4862	0.20693	0
54	0.49578	0.19387	0
55	0.41571	0.28287	0
56	0.40948	0.2887	0
57	0.37582	0.31669	0
58	0.37165	0.31996	0
59	0.38092	0.31249	0
60	0.4049	0.29299	0
61	0.40179	0.2959	0
62	0.39307	0.30334	0
63	0.39296	0.30344	0
64	0.41762	0.28107	0
65	0.59231	0.012683	0
66	0.58827	0.023051	0
67	0.59298	0.010885	0
68	0.59288	0.011251	0
69	0.58767	0.024633	0
70	0.58655	0.02759	0
71	0.58352	0.035407	0
72	0.58115	0.041318	0
73	0.57125	0.06434	0
74	0.57047	0.065973	0
75	0.58005	0.044091	0
76	0.57614	0.053926	0
77	0.19742	0.41304	0
78	0.19551	0.41379	0
79	0.20725	0.41076	0
80	0.20461	0.41137	0
81	0.18819	0.41672	0
82	0.13574	0.43032	0
83	0.13509	0.43049	0
84	0.15835	0.42551	0
85	0.14922	0.42744	0
86	0.095075	0.43904	0
87	0.092306	0.43952	0
88	0.083391	0.44072	0
89	0.080234	0.44106	0
90	0.10318	0.43762	0
91	0.1004	0.43812	0
92	0.087957	0.44011	0
93	0.11243	0.43597	0
94	0.11052	0.43626	0
95	0.16144	0.42483	0
96	0.16108	0.42494	0
97	0.14781	0.42778	0
98	0.1827	0.41879	0
99	0.17801	0.42037	0
100	0.17184	0.42225	0
101	0.077689	0.4415	0
102	0.072199	0.44217	0
103	0.31414	0.35938	0
104	0.30773	0.36262	0
105	0.26514	0.38558	0
106	0.25644	0.38999	0
107	0.28483	0.37602	0
108	0.27891	0.37871	0
109	0.27083	0.38274	0
110	0.2878	0.37408	0
111	0.27458	0.38091	0
112	0.25444	0.39095	0
113	0.2461	0.39488	0
114	0.51684	0.16417	0
115	0.51561	0.16598	0
116	0.56175	0.085113	0
117	0.57613	0.053954	0
118	0.57607	0.054096	0
