"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.49941	0	0
1	0.499	0	0
2	-0.39725	0.30379	0
3	-0.39973	0.30099	0
4	-0.40306	0.29679	0
5	-0.40532	0.29381	0
6	-0.40636	0.29211	0
7	-0.41176	0.28374	0
8	-0.36879	0.33745	0
9	-0.37448	0.331	0
10	-0.4607	0.19411	0
11	-0.463	0.18883	0
12	-0.45978	0.19636	0
13	-0.46651	0.17997	0
14	-0.46933	0.17265	0
15	-0.46607	0.18108	0
16	-0.46624	0.18062	0
17	-0.45851	0.19925	0
18	-0.47221	0.16531	0
19	-0.4723	0.16503	0
20	-0.47209	0.16564	0
21	-0.47647	0.15152	0
22	-0.47734	0.14909	0
23	-0.48217	0.13396	0
24	-0.48252	0.13235	0
25	-0.47938	0.14141	0
26	-0.48167	0.13552	0
27	-0.49939	0.031594	0
28	-0.49944	0.024718	0
29	-0.50025	0.01155	0
30	-0.49954	0.0013076	0
31	-0.49985	0.018172	0
32	-0.49986	0.017825	0
33	-0.29911	0.40095	0
34	-0.29962	0.40049	0
35	-0.34316	0.36332	0
36	-0.34558	0.36113	0
37	-0.36174	0.34588	0
38	-0.3624	0.34531	0
39	-0.3519	0.3553	0
40	-0.35369	0.35347	0
41	-0.43901	0.24084	0
42	-0.44185	0.23449	0
43	-0.43832	0.24232	0
44	-0.4436	0.23095	0
45	-0.44565	0.22634	0
46	-0.45504	0.20796	0
47	-0.45633	0.204	0
48	-0.45304	0.21196	0
49	-0.45006	0.21738	0
50	-0.4482	0.22138	0
51	-0.42191	0.26778	0
52	-0.4243	0.26399	0
53	-0.43121	0.2532	0
54	-0.43257	0.25116	0
55	-0.43322	0.25017	0
56	-0.43623	0.24553	0
57	-0.49921	0.033702	0
58	-0.49828	0.045902	0
59	-0.49853	0.043805	0
60	-0.49661	0.054885	0
61	-0.47467	0.1572	0
62	-0.47764	0.14758	0
63	-0.48435	0.12284	0
64	-0.48604	0.1183	0
65	-0.49019	0.09914	0
66	-0.49099	0.093877	0
67	-0.49219	0.086104	0
68	-0.49231	0.085095	0
69	-0.48334	0.12624	0
70	-0.48794	0.10967	0
71	-0.48894	0.10547	0
72	-0.48707	0.11357	0
73	-0.49527	0.067521	0
74	-0.496	0.063499	0
75	-0.49417	0.073569	0
76	-0.49631	0.057526	0
77	-0.49888	0.038295	0
78	-0.49196	0.087419	0
79	-0.48969	0.10182	0
80	-0.41489	0.27915	0
81	-0.41858	0.27287	0
82	-0.36787	0.33855	0
83	-0.37583	0.32933	0
84	-0.38236	0.32162	0
85	-0.38822	0.31471	0
86	-0.38188	0.32219	0
87	-0.38204	0.32201	0
88	-0.42711	0.25924	0
89	-0.21822	0.44966	0
90	-0.22034	0.44857	0
91	-0.22626	0.44563	0
92	-0.23157	0.44305	0
93	-0.20871	0.45457	0
94	-0.21128	0.45319	0
95	-0.1987	0.45888	0
96	-0.20707	0.45523	0
97	-0.19465	0.46038	0
98	-0.16727	0.47086	0
99	-0.16995	0.46993	0
100	-0.15987	0.4734	0
101	-0.15753	0.47421	0
