"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.58333	0	0
1	0.58409	0	0
2	-0.40474	0.29317	0
3	-0.41055	0.28729	0
4	-0.38873	0.30669	0
5	-0.39477	0.30139	0
6	-0.37561	0.31794	0
7	-0.38088	0.31365	0
8	-0.46303	0.22886	0
9	-0.46642	0.22436	0
10	-0.44962	0.24617	0
11	-0.44972	0.24605	0
12	-0.45666	0.23701	0
13	-0.45774	0.23566	0
14	-0.4822	0.2043	0
15	-0.4828	0.20348	0
16	-0.47411	0.21505	0
17	-0.4758	0.21292	0
18	-0.46915	0.22064	0
19	-0.48844	0.19546	0
20	-0.49011	0.19295	0
21	-0.5701	0.037532	0
22	-0.57056	0.036162	0
23	-0.56477	0.050806	0
24	-0.56556	0.048658	0
25	-0.56176	0.059008	0
26	-0.5132	0.15615	0
27	-0.5166	0.1506	0
28	-0.52132	0.1427	0
29	-0.52434	0.13741	0
30	-0.50752	0.16618	0
31	-0.50775	0.16582	0
32	-0.52619	0.13414	0
33	-0.52686	0.133	0
34	-0.53943	0.10871	0
35	-0.54087	0.1056	0
36	-0.53478	0.11802	0
37	-0.53842	0.1108	0
38	-0.28391	0.38047	0
39	-0.2867	0.37899	0
40	-0.28122	0.38193	0
41	-0.2936	0.37542	0
42	-0.29747	0.37324	0
43	-0.30338	0.3698	0
44	-0.31252	0.36411	0
45	-0.34165	0.34395	0
46	-0.34814	0.33924	0
47	-0.3226	0.35763	0
48	-0.32782	0.3541	0
49	-0.351	0.33746	0
50	-0.35359	0.33518	0
51	-0.38292	0.31192	0
52	-0.37163	0.32124	0
53	-0.37262	0.32043	0
54	-0.36161	0.32933	0
55	-0.4562	0.23752	0
56	-0.43642	0.26047	0
57	-0.43647	0.26043	0
58	-0.43648	0.26042	0
59	-0.4365	0.26039	0
60	0.54919	0.088806	0
61	0.54835	0.090674	0
62	0.54608	0.095427	0
63	0.57302	0.029972	0
64	0.572	0.032873	0
65	0.57108	0.035167	0
66	0.56815	0.042794	0
67	0.56638	0.047725	0
68	0.57615	0.022478	0
69	0.58045	0.011211	0
70	0.57887	0.015271	0
71	0.5593	0.065329	0
72	0.55728	0.070497	0
73	0.5642	0.053965	0
74	0.52694	0.13349	0
75	0.52307	0.14053	0
76	0.52852	0.13066	0
77	0.51134	0.16058	0
78	0.50719	0.16716	0
79	0.50546	0.17	0
80	0.50081	0.1769	0
81	0.49935	0.17911	0
82	0.49864	0.18028	0
83	0.47007	0.22056	0
84	0.46824	0.2232	0
85	0.20566	0.41832	0
86	0.20245	0.41953	0
87	0.21618	0.41415	0
88	0.21366	0.41544	0
89	0.22585	0.41013	0
90	0.22232	0.41162	0
91	0.29673	0.37398	0
92	0.28798	0.37932	0
93	0.26279	0.39275	0
94	0.25774	0.39554	0
95	0.27646	0.38558	0
96	0.26894	0.38945	0
97	0.23673	0.40543	0
98	0.24776	0.40038	0
99	0.23695	0.40534	0
100	0.52193	0.14259	0
101	0.51734	0.15055	0
102	0.38136	0.31357	0
103	0.37658	0.31779	0
104	0.41453	0.28325	0
105	0.4089	0.28888	0
106	0.40431	0.29349	0
107	0.42292	0.27495	0
108	0.41685	0.28092	0
109	0.42503	0.27273	0
110	0.35558	0.33434	0
111	0.35471	0.33501	0
112	0.3676	0.32507	0
113	0.36417	0.32786	0
114	0.35665	0.33349	0
115	0.37238	0.32126	0
116	0.39291	0.3042	0
117	0.39272	0.30435	0
118	0.39307	0.30403	0
119	0.58253	0.0049105	0
120	0.55495	0.075686	0
121	0.54255	0.10294	0
122	0.53874	0.11081	0
123	0.2869	0.38006	0
124	0.29976	0.37235	0
125	0.28485	0.38108	0
126	0.23682	0.4054	0
127	0.25525	0.39671	0
128	0.26681	0.39056	0
129	0.33934	0.34652	0
130	0.33798	0.34754	0
131	0.34693	0.34112	0
132	0.34558	0.34217	0
133	0.33264	0.35138	0
134	0.30674	0.36817	0
135	0.31744	0.36171	0
