"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.58024	-0.5	0
1	0.4141	-0.5	0
2	0.57165	0.5	0
3	-0.42986	0.5	0
4	-0.51662	-0.063746	0
5	-0.5173	-0.068073	0
6	-0.51084	-0.03111	0
7	-0.5117	-0.034904	0
8	-0.5541	-0.28815	0
9	-0.55469	-0.29062	0
10	-0.553	-0.28051	0
11	-0.55165	-0.27011	0
12	-0.55288	-0.2774	0
13	-0.555	-0.29387	0
14	-0.55678	-0.30608	0
15	-0.55714	-0.30849	0
16	-0.5475	-0.24655	0
17	-0.5483	-0.25133	0
18	-0.54248	-0.21596	0
19	-0.54293	-0.21928	0
20	-0.54102	-0.2061	0
21	-0.54156	-0.20911	0
22	-0.5463	-0.2377	0
23	-0.54679	-0.24197	0
24	-0.54951	-0.25715	0
25	-0.55144	-0.26867	0
26	-0.55153	-0.26937	0
27	-0.55027	-0.2609	0
28	-0.54484	-0.23056	0
29	-0.57309	-0.42484	0
30	-0.57351	-0.42987	0
31	-0.57386	-0.43381	0
32	-0.57419	-0.43836	0
33	-0.57202	-0.41774	0
34	-0.57275	-0.42156	0
35	-0.57094	-0.41151	0
36	-0.57118	-0.41333	0
37	-0.56811	-0.38407	0
38	-0.56828	-0.38719	0
39	-0.56659	-0.37349	0
40	-0.56734	-0.37843	0
41	-0.57023	-0.40382	0
42	-0.56334	-0.35101	0
43	-0.56356	-0.35362	0
44	-0.5618	-0.34058	0
45	-0.56222	-0.34304	0
46	-0.56882	-0.39048	0
47	-0.56951	-0.39549	0
48	-0.5701	-0.40243	0
49	-0.57014	-0.40292	0
50	-0.57756	-0.46863	0
51	-0.57808	-0.47375	0
52	-0.57802	-0.49167	0
53	-0.57855	-0.48258	0
54	-0.57797	-0.49119	0
55	-0.57826	-0.4774	0
56	-0.57795	-0.49143	0
57	-0.51352	-0.045314	0
58	-0.51475	-0.052861	0
59	-0.50952	-0.024862	0
60	-0.50869	-0.020185	0
61	-0.50755	-0.013509	0
62	-0.50243	0.013965	0
63	-0.5036	0.0086208	0
64	-0.57667	-0.46088	0
65	-0.5771	-0.46476	0
66	-0.57609	-0.45596	0
67	-0.57488	-0.44302	0
68	-0.57535	-0.44702	0
69	-0.57567	-0.45123	0
70	-0.45923	0.27129	0
71	-0.46005	0.26697	0
72	-0.45812	0.27889	0
73	-0.44117	0.39094	0
74	-0.44185	0.3868	0
75	-0.44034	0.39601	0
76	-0.43988	0.39944	0
77	-0.43001	0.48076	0
78	-0.43007	0.47898	0
79	-0.43067	0.47187	0
80	-0.43126	0.46525	0
81	-0.4367	0.42102	0
82	-0.43777	0.41345	0
83	-0.43782	0.41316	0
84	-0.42934	0.49016	0
85	-0.42978	0.48266	0
86	-0.42986	0.49986	0
87	-0.56083	-0.33411	0
88	-0.56538	-0.36596	0
89	-0.56502	-0.3637	0
90	-0.56443	-0.35955	0
91	-0.54451	-0.22879	0
92	-0.54412	-0.22691	0
93	-0.53015	-0.1444	0
94	-0.53176	-0.15294	0
95	-0.53203	-0.15434	0
96	-0.53358	-0.16244	0
97	-0.53943	-0.19613	0
98	-0.53997	-0.19911	0
99	-0.53524	-0.17132	0
100	-0.53528	-0.17162	0
101	-0.5383	-0.18924	0
102	-0.53191	-0.15375	0
103	-0.53519	-0.17111	0
104	-0.53656	-0.1801	0
105	-0.53751	-0.18429	0
106	-0.52666	-0.12472	0
107	-0.52737	-0.12801	0
108	-0.52486	-0.11127	0
109	-0.52592	-0.11659	0
110	-0.56005	-0.32779	0
111	-0.55869	-0.31645	0
112	-0.55569	-0.29899	0
113	-0.55874	-0.31679	0
114	-0.55955	-0.32452	0
115	-0.43146	0.46386	0
116	-0.43254	0.45643	0
117	-0.43335	0.4519	0
118	-0.43383	0.44676	0
119	-0.43454	0.43995	0
120	-0.43784	0.41296	0
121	-0.43916	0.40535	0
122	-0.43526	0.43559	0
123	-0.4359	0.42957	0
124	-0.43629	0.42678	0
125	-0.45445	0.30199	0
126	-0.45567	0.29398	0
127	-0.45387	0.30534	0
128	-0.45087	0.32445	0
129	-0.45198	0.31702	0
130	-0.45761	0.28298	0
131	-0.44583	0.35788	0
132	-0.44751	0.34767	0
133	-0.44947	0.33567	0
134	-0.45035	0.32808	0
135	-0.45622	0.29058	0
136	-0.44238	0.3838	0
137	-0.44329	0.3779	0
138	-0.44467	0.36874	0
139	-0.44558	0.35992	0
140	-0.46153	0.25759	0
141	-0.45252	0.31339	0
142	-0.49049	0.086587	0
143	-0.49088	0.083377	0
144	-0.51536	-0.056653	0
145	-0.5218	-0.095405	0
146	-0.52226	-0.098336	0
147	-0.52401	-0.10689	0
148	-0.52415	-0.10776	0
149	-0.52105	-0.089912	0
150	-0.52614	-0.11895	0
151	-0.52941	-0.13983	0
152	-0.5287	-0.13482	0
153	-0.46677	0.22519	0
154	-0.46809	0.21615	0
155	-0.46666	0.22597	0
156	-0.46884	0.21291	0
157	-0.47022	0.20698	0
158	-0.4709	0.20173	0
159	-0.44774	0.34498	0
160	-0.44573	0.35843	0
161	-0.44418	0.37229	0
162	-0.44874	0.34033	0
163	-0.50728	-0.010645	0
164	-0.50139	0.020156	0
165	-0.50073	0.024326	0
166	-0.50116	0.022561	0
167	-0.49571	0.057321	0
168	-0.49654	0.052484	0
169	-0.49719	0.047494	0
170	-0.4979	0.041892	0
171	-0.49875	0.037108	0
172	-0.49964	0.03188	0
173	-0.50669	-0.0081524	0
174	-0.50549	-0.00086762	0
175	-0.50456	0.0039135	0
176	-0.51917	-0.079426	0
177	-0.5203	-0.086259	0
178	-0.51835	-0.07493	0
179	-0.51305	-0.042214	0
180	-0.47965	0.14849	0
181	-0.48138	0.13943	0
182	-0.47403	0.18271	0
183	-0.47479	0.178	0
184	-0.49234	0.074961	0
185	-0.49253	0.07331	0
186	-0.48954	0.092523	0
187	-0.48503	0.11607	0
188	-0.48521	0.11519	0
189	-0.48371	0.12564	0
190	-0.48439	0.12071	0
191	-0.48754	0.10345	0
192	-0.48861	0.097455	0
193	-0.4868	0.1068	0
194	-0.48174	0.13672	0
195	-0.47154	0.19712	0
196	-0.47507	0.17624	0
197	-0.47666	0.16857	0
198	-0.4774	0.16334	0
199	-0.46508	0.2358	0
200	-0.46636	0.22777	0
201	-0.47299	0.1893	0
202	-0.46453	0.2392	0
203	-0.46183	0.2562	0
204	-0.462	0.25447	0
205	-0.46347	0.24534	0
206	-0.47945	0.14953	0
207	-0.47948	0.14927	0
208	-0.47791	0.15885	0
209	-0.48345	0.12658	0
210	-0.49434	0.062657	0
211	-0.49173	0.078156	0
212	-0.49358	0.066671	0
213	-0.47329	0.18756	0
214	0.42354	-0.41999	0
215	0.42468	-0.41045	0
216	0.46173	-0.17351	0
217	0.4618	-0.17316	0
218	0.46363	-0.16292	0
219	0.46783	-0.13972	0
220	0.46905	-0.13232	0
221	0.48371	-0.052118	0
222	0.4842	-0.049169	0
223	0.48597	-0.040233	0
224	0.50088	0.041591	0
225	0.50292	0.051324	0
226	0.5007	0.040805	0
227	0.49897	0.031173	0
228	0.50043	0.039057	0
229	0.49278	-0.0025605	0
230	0.49291	-0.0020265	0
231	0.49078	-0.011713	0
232	0.4904	-0.01462	0
233	0.49665	0.017403	0
234	0.49729	0.021135	0
235	0.49734	0.021747	0
236	0.49765	0.023158	0
237	0.50678	0.070237	0
238	0.50813	0.077328	0
239	0.50846	0.079194	0
240	0.50858	0.079765	0
241	0.50315	0.052592	0
242	0.50525	0.061443	0
243	0.50534	0.062092	0
244	0.50575	0.064106	0
245	0.52032	0.14195	0
246	0.52089	0.14637	0
247	0.52258	0.15521	0
248	0.51633	0.12087	0
249	0.5172	0.12623	0
250	0.51794	0.13025	0
251	0.51001	0.089276	0
252	0.48948	-0.02109	0
253	0.48793	-0.030409	0
254	0.48835	-0.027731	0
255	0.49351	0.000899	0
256	0.49513	0.0087793	0
257	0.49537	0.010057	0
258	0.42994	-0.37391	0
259	0.43031	-0.36878	0
260	0.43072	-0.36538	0
261	0.43161	-0.35854	0
262	0.42897	-0.38041	0
263	0.42718	-0.39212	0
264	0.42805	-0.38647	0
265	0.41748	-0.46756	0
266	0.41795	-0.46222	0
267	0.41933	-0.45205	0
268	0.41942	-0.45115	0
269	0.4191	-0.45361	0
270	0.42066	-0.44187	0
271	0.42138	-0.43611	0
272	0.41415	-0.49978	0
273	0.56454	0.41375	0
274	0.56514	0.41759	0
275	0.56361	0.40765	0
276	0.56791	0.43815	0
277	0.56835	0.44016	0
278	0.5655	0.42106	0
279	0.56664	0.4282	0
280	0.57325	0.4915	0
281	0.57169	0.49833	0
282	0.55998	0.37946	0
283	0.56094	0.38746	0
284	0.53881	0.24624	0
285	0.53961	0.25104	0
286	0.5377	0.23851	0
287	0.53811	0.24152	0
288	0.52763	0.18226	0
289	0.52858	0.18705	0
290	0.5349	0.22087	0
291	0.53545	0.2237	0
292	0.53707	0.23301	0
293	0.53008	0.197	0
294	0.53123	0.20409	0
295	0.53216	0.20856	0
296	0.53321	0.21396	0
297	0.52943	0.19291	0
298	0.55896	0.36969	0
299	0.55969	0.37699	0
300	0.54836	0.30261	0
301	0.5484	0.30287	0
302	0.54252	0.26644	0
303	0.54351	0.2713	0
304	0.56282	0.3998	0
305	0.56113	0.3889	0
306	0.56187	0.39379	0
307	0.56255	0.39824	0
308	0.42188	-0.43166	0
309	0.42295	-0.42409	0
310	0.41602	-0.4911	0
311	0.41606	-0.48512	0
312	0.41662	-0.47743	0
313	0.41716	-0.47219	0
314	0.44513	-0.27141	0
315	0.44617	-0.26438	0
316	0.44301	-0.28358	0
317	0.44323	-0.28244	0
318	0.44458	-0.27425	0
319	0.43342	-0.34656	0
320	0.43363	-0.34522	0
321	0.43381	-0.34436	0
322	0.43553	-0.33384	0
323	0.43369	-0.34487	0
324	0.42862	-0.38277	0
325	0.4318	-0.35582	0
326	0.46947	-0.12959	0
327	0.46542	-0.15435	0
328	0.4659	-0.15206	0
329	0.47137	-0.12005	0
330	0.47217	-0.11419	0
331	0.47743	-0.086551	0
332	0.47756	-0.085883	0
333	0.476	-0.095562	0
334	0.47367	-0.10843	0
335	0.46741	-0.14253	0
336	0.47099	-0.12193	0
337	0.46593	-0.15185	0
338	0.45169	-0.23183	0
339	0.45238	-0.2249	0
340	0.4558	-0.2054	0
341	0.45777	-0.19663	0
342	0.45327	-0.21841	0
343	0.45375	-0.21542	0
344	0.45542	-0.20728	0
345	0.44651	-0.26141	0
346	0.44973	-0.24351	0
347	0.44993	-0.2425	0
348	0.45064	-0.2388	0
349	0.45157	-0.23359	0
350	0.44764	-0.25364	0
351	0.44787	-0.25192	0
352	0.42568	-0.40153	0
353	0.42684	-0.39472	0
354	0.41609	-0.48184	0
355	0.42344	-0.42132	0
356	0.48083	-0.06809	0
357	0.48158	-0.063861	0
358	0.48606	-0.039746	0
359	0.48636	-0.038279	0
360	0.45942	-0.1875	0
361	0.45993	-0.18461	0
362	0.46005	-0.18391	0
363	0.46374	-0.16228	0
364	0.45815	-0.19481	0
365	0.54	0.25275	0
366	0.54063	0.25673	0
367	0.54182	0.26213	0
368	0.5447	0.27929	0
369	0.54567	0.28603	0
370	0.54417	0.27568	0
371	0.55121	0.32174	0
372	0.55134	0.3224	0
373	0.54845	0.3031	0
