"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.56353	-0.5	0
1	0.43751	-0.5	0
2	0.56308	0.5	0
3	-0.43722	0.5	0
4	-0.54645	-0.32744	0
5	-0.54661	-0.32891	0
6	-0.53222	-0.22855	0
7	-0.53273	-0.232	0
8	-0.53107	-0.22086	0
9	-0.53468	-0.24425	0
10	-0.53523	-0.24836	0
11	-0.53383	-0.23865	0
12	-0.53068	-0.21783	0
13	-0.52519	-0.18025	0
14	-0.52635	-0.18792	0
15	-0.52675	-0.19026	0
16	-0.52838	-0.20033	0
17	-0.52908	-0.20565	0
18	-0.52971	-0.21025	0
19	-0.51884	-0.13288	0
20	-0.51895	-0.13366	0
21	-0.5212	-0.15135	0
22	-0.52257	-0.15845	0
23	-0.52016	-0.14483	0
24	-0.52266	-0.15892	0
25	-0.52401	-0.16778	0
26	-0.51828	-0.12858	0
27	-0.54279	-0.30365	0
28	-0.54409	-0.31065	0
29	-0.54449	-0.31304	0
30	-0.53887	-0.274	0
31	-0.53921	-0.27687	0
32	-0.54008	-0.28364	0
33	-0.5405	-0.28676	0
34	-0.54105	-0.29296	0
35	-0.51255	-0.091225	0
36	-0.51339	-0.095301	0
37	-0.51499	-0.10709	0
38	-0.51598	-0.11331	0
39	-0.52415	-0.16875	0
40	-0.51982	-0.14245	0
41	-0.51726	-0.12113	0
42	-0.51746	-0.12258	0
43	-0.45833	0.28664	0
44	-0.45855	0.28401	0
45	-0.45675	0.30159	0
46	-0.45754	0.29607	0
47	-0.45984	0.27505	0
48	-0.46001	0.27277	0
49	-0.46337	0.25256	0
50	-0.46393	0.24609	0
51	-0.46464	0.2415	0
52	-0.46519	0.23736	0
53	-0.46588	0.23025	0
54	-0.4675	0.21968	0
55	-0.46779	0.21764	0
56	-0.49974	-0.0036387	0
57	-0.49984	-0.0044052	0
58	-0.4997	-0.0033122	0
59	-0.51038	-0.075927	0
60	-0.51062	-0.078064	0
61	-0.53641	-0.25555	0
62	-0.54242	-0.30169	0
63	-0.54231	-0.30102	0
64	-0.52708	-0.19274	0
65	-0.5381	-0.26853	0
66	-0.53687	-0.25855	0
67	-0.53715	-0.26109	0
68	-0.5249	-0.17726	0
69	-0.54773	-0.33903	0
70	-0.54831	-0.34701	0
71	-0.54703	-0.33269	0
72	-0.55118	-0.36668	0
73	-0.55122	-0.367	0
74	-0.55287	-0.3799	0
75	-0.55358	-0.38689	0
76	-0.55424	-0.39162	0
77	-0.55492	-0.39635	0
78	-0.514	-0.1002	0
79	-0.46622	0.22771	0
80	-0.46901	0.20929	0
81	-0.54753	-0.33774	0
82	-0.54542	-0.31985	0
83	-0.48286	0.11173	0
84	-0.48377	0.10601	0
85	-0.48733	0.082075	0
86	-0.48839	0.074263	0
87	-0.48859	0.073051	0
88	-0.48953	0.065769	0
89	-0.48415	0.10407	0
90	-0.48205	0.117	0
91	-0.48223	0.11559	0
92	-0.47074	0.19712	0
93	-0.47195	0.18848	0
94	-0.47357	0.17761	0
95	-0.47374	0.1765	0
96	-0.48035	0.12952	0
97	-0.48098	0.12519	0
98	-0.47821	0.14545	0
99	-0.47927	0.13853	0
100	-0.44102	0.43448	0
101	-0.4415	0.42702	0
102	-0.44771	0.37487	0
103	-0.44834	0.36862	0
104	-0.44743	0.37706	0
105	-0.44085	0.4371	0
106	-0.4409	0.4362	0
107	-0.45955	0.27668	0
108	-0.4616	0.26231	0
109	-0.46298	0.256	0
110	-0.4543	0.31922	0
111	-0.4543	0.31919	0
112	-0.45206	0.33725	0
113	-0.4531	0.33068	0
114	-0.45342	0.3282	0
115	-0.56147	-0.46134	0
116	-0.56171	-0.46349	0
117	-0.55624	-0.40897	0
118	-0.55658	-0.41275	0
119	-0.55702	-0.4172	0
120	-0.55764	-0.4215	0
121	-0.55782	-0.42316	0
122	-0.56229	-0.48154	0
123	-0.56228	-0.48276	0
124	-0.56231	-0.48106	0
125	-0.56181	-0.46677	0
126	-0.56204	-0.4722	0
127	-0.55994	-0.44491	0
128	-0.56001	-0.44574	0
129	-0.55988	-0.44444	0
130	-0.56097	-0.45461	0
131	-0.55871	-0.43321	0
132	-0.5588	-0.43403	0
133	-0.55581	-0.40257	0
134	-0.556	-0.40472	0
135	-0.56247	-0.49118	0
136	-0.56317	-0.49739	0
137	-0.56223	-0.47944	0
138	-0.45612	0.30736	0
139	-0.51453	-0.10423	0
140	-0.44192	0.42257	0
141	-0.44043	0.44299	0
142	-0.44474	0.40138	0
143	-0.44513	0.39829	0
144	-0.44347	0.40965	0
145	-0.4438	0.40788	0
146	-0.44343	0.41038	0
147	-0.44237	0.4186	0
148	-0.45045	0.3501	0
149	-0.45096	0.3465	0
150	-0.45174	0.3405	0
151	-0.44608	0.38805	0
152	-0.44636	0.38503	0
153	-0.44533	0.39332	0
154	-0.43688	0.48321	0
155	-0.43766	0.4763	0
156	-0.43827	0.46516	0
157	-0.4385	0.46157	0
158	-0.43772	0.47449	0
159	-0.43798	0.47104	0
160	-0.44867	0.36486	0
161	-0.44922	0.3593	0
162	-0.44696	0.38092	0
163	-0.46103	0.26524	0
164	-0.46929	0.20741	0
165	-0.47048	0.19898	0
166	-0.47965	0.13455	0
167	-0.47726	0.15139	0
168	-0.47548	0.16619	0
169	-0.47553	0.16569	0
170	-0.47659	0.15623	0
171	-0.4992	-0.00038126	0
172	-0.49778	0.008268	0
173	-0.48547	0.095858	0
174	-0.48597	0.091852	0
175	-0.50852	-0.063585	0
176	-0.50869	-0.064738	0
177	-0.5085	-0.063446	0
178	-0.50685	-0.052215	0
179	-0.51165	-0.086027	0
180	-0.49761	0.0093631	0
181	-0.50219	-0.01984	0
182	-0.50337	-0.026558	0
183	-0.49647	0.019078	0
184	-0.50148	-0.015011	0
185	-0.49488	0.029055	0
186	-0.49597	0.022376	0
187	-0.49433	0.033817	0
188	-0.47219	0.18677	0
189	-0.47504	0.1688	0
190	-0.50387	-0.031215	0
191	-0.50484	-0.038373	0
192	-0.50533	-0.04176	0
193	-0.50664	-0.050598	0
194	-0.48702	0.085109	0
195	-0.49186	0.051813	0
196	-0.49247	0.04568	0
197	-0.49345	0.040275	0
198	-0.49017	0.061787	0
199	-0.49136	0.055265	0
200	-0.43873	0.4561	0
201	-0.55871	-0.43317	0
202	-0.54997	-0.35675	0
203	-0.55113	-0.36632	0
204	-0.55259	-0.37736	0
205	-0.54906	-0.35151	0
206	-0.43997	0.44813	0
207	-0.44007	0.44717	0
208	-0.43677	0.49138	0
209	-0.43679	0.48693	0
210	-0.43713	0.49759	0
211	-0.44977	0.35593	0
212	-0.45789	0.29353	0
213	-0.45431	0.31911	0
214	-0.45566	0.31078	0
215	-0.51024	-0.074982	0
216	0.45756	-0.30251	0
217	0.45832	-0.29758	0
218	0.48099	-0.13401	0
219	0.48101	-0.13386	0
220	0.48104	-0.13362	0
221	0.46816	-0.22279	0
222	0.4688	-0.21683	0
223	0.47012	-0.20746	0
224	0.47135	-0.20099	0
225	0.4735	-0.18582	0
226	0.47433	-0.17713	0
227	0.47839	-0.15215	0
228	0.47961	-0.14353	0
229	0.47323	-0.18872	0
230	0.47618	-0.16552	0
231	0.4764	-0.16394	0
232	0.4692	-0.2139	0
233	0.47187	-0.19813	0
234	0.46164	-0.27092	0
235	0.46258	-0.26544	0
236	0.46292	-0.26272	0
237	0.46404	-0.25582	0
238	0.48226	-0.1237	0
239	0.48689	-0.091754	0
240	0.48719	-0.090213	0
241	0.48286	-0.11977	0
242	0.48398	-0.11336	0
243	0.49195	-0.055658	0
244	0.49365	-0.045926	0
245	0.49396	-0.044367	0
246	0.48434	-0.10943	0
247	0.48512	-0.10217	0
248	0.54801	0.34063	0
249	0.54817	0.34183	0
250	0.55242	0.37025	0
251	0.55247	0.37073	0
252	0.53003	0.20609	0
253	0.53024	0.20786	0
254	0.51277	0.082617	0
255	0.51424	0.093145	0
256	0.51434	0.093843	0
257	0.51578	0.105	0
258	0.48866	-0.079489	0
259	0.48961	-0.073077	0
260	0.4917	-0.057309	0
261	0.48856	-0.080234	0
262	0.4981	-0.016414	0
263	0.49915	-0.0096852	0
264	0.49962	-0.0065511	0
265	0.50066	0.0016163	0
266	0.50097	0.0041801	0
267	0.50175	0.013019	0
268	0.50639	0.041507	0
269	0.50686	0.044689	0
270	0.51005	0.06624	0
271	0.51082	0.07185	0
272	0.51233	0.080278	0
273	0.50927	0.061205	0
274	0.50784	0.050918	0
275	0.50628	0.040503	0
276	0.52277	0.15387	0
277	0.52356	0.16009	0
278	0.5216	0.14402	0
279	0.52199	0.14803	0
280	0.49436	-0.041217	0
281	0.49524	-0.034574	0
282	0.49664	-0.026422	0
283	0.4969	-0.024767	0
284	0.49681	-0.02536	0
285	0.49034	-0.068054	0
286	0.50203	0.014993	0
287	0.50279	0.019608	0
288	0.50818	0.053061	0
289	0.50367	0.024422	0
290	0.5041	0.027319	0
291	0.50515	0.032733	0
292	0.53191	0.21751	0
293	0.53246	0.22087	0
294	0.51778	0.11838	0
295	0.51827	0.12232	0
296	0.51748	0.1165	0
297	0.51599	0.10634	0
298	0.53165	0.21599	0
299	0.52873	0.19525	0
300	0.52949	0.19983	0
301	0.52596	0.17496	0
302	0.52692	0.18109	0
303	0.5373	0.25494	0
304	0.53781	0.25993	0
305	0.53459	0.23669	0
306	0.53462	0.2369	0
307	0.53588	0.24633	0
308	0.53631	0.24918	0
309	0.52081	0.13736	0
310	0.52526	0.17058	0
311	0.52751	0.18537	0
312	0.52417	0.16461	0
313	0.51991	0.1327	0
314	0.51913	0.12863	0
315	0.55399	0.38452	0
316	0.55443	0.38819	0
317	0.55132	0.3614	0
318	0.55233	0.36942	0
319	0.55956	0.43503	0
320	0.55983	0.43859	0
321	0.56046	0.44452	0
322	0.54954	0.34827	0
323	0.5508	0.3581	0
324	0.55502	0.39339	0
325	0.55573	0.40024	0
326	0.55646	0.40567	0
327	0.53475	0.23794	0
328	0.53335	0.22667	0
329	0.53451	0.23597	0
330	0.52822	0.19111	0
331	0.53947	0.27154	0
332	0.54015	0.27853	0
333	0.54294	0.29808	0
334	0.54384	0.30415	0
335	0.5497	0.35157	0
336	0.54737	0.33033	0
337	0.54758	0.33243	0
338	0.5462	0.3229	0
339	0.49028	-0.068567	0
340	0.54135	0.28566	0
341	0.5422	0.29289	0
342	0.54035	0.27988	0
343	0.48542	-0.099691	0
344	0.45909	-0.28866	0
345	0.45917	-0.28782	0
346	0.4511	-0.35511	0
347	0.45138	-0.35304	0
348	0.45494	-0.32219	0
349	0.45611	-0.31628	0
350	0.4422	-0.42959	0
351	0.44261	-0.42517	0
352	0.4446	-0.4061	0
353	0.44479	-0.4031	0
354	0.4412	-0.43939	0
355	0.44171	-0.43466	0
356	0.44287	-0.42251	0
357	0.4435	-0.41506	0
358	0.56083	0.44818	0
359	0.56106	0.45001	0
