-0.59848 0 0
-0.597421 0.00382977 0
-0.593828 0.0136484 0
-0.59191 0.0177357 0
-0.588942 0.0228164 0
-0.585343 0.0294512 0
-0.581842 0.0355257 0
-0.578971 0.0408121 0
-0.573872 0.048995 0
-0.572101 0.0517739 0
-0.571238 0.0535456 0
-0.565458 0.0635609 0
-0.561199 0.0707404 0
-0.558278 0.0759571 0
-0.55354 0.0834157 0
-0.550993 0.0873639 0
-0.548792 0.0909136 0
-0.543546 0.0988782 0
-0.536662 0.110165 0
-0.536488 0.110528 0
-0.536158 0.110981 0
-0.529036 0.121655 0
-0.524454 0.1292 0
-0.521735 0.133573 0
-0.51655 0.140774 0
-0.513495 0.14501 0
-0.511923 0.14752 0
-0.505859 0.15668 0
-0.499082 0.165931 0
-0.498139 0.16736 0
-0.496918 0.168855 0
-0.490134 0.177852 0
-0.483996 0.186524 0
-0.482535 0.188541 0
-0.478045 0.194709 0
-0.474594 0.199549 0
-0.473316 0.201014 0
-0.466184 0.210682 0
-0.462576 0.215033 0
-0.456093 0.223202 0
-0.453142 0.227247 0
-0.447159 0.234186 0
-0.443395 0.238654 0
-0.436188 0.246424 0
-0.433992 0.24888 0
-0.424814 0.258603 0
-0.424373 0.259095 0
-0.422567 0.260933 0
-0.414718 0.269016 0
-0.412685 0.271235 0
-0.405286 0.278905 0
-0.399963 0.284368 0
-0.395895 0.288644 0
-0.386105 0.298046 0
-0.385959 0.298203 0
-0.385626 0.298484 0
-0.375742 0.307365 0
-0.371838 0.311124 0
-0.364756 0.31765 0
-0.359454 0.322192 0
-0.354951 0.326346 0
-0.344985 0.334345 0
-0.344687 0.33462 0
-0.344452 0.334773 0
-0.343156 0.335822 0
-0.333237 0.343949 0
-0.330999 0.345847 0
-0.323681 0.351934 0
-0.316245 0.357874 0
-0.314297 0.359562 0
-0.308924 0.363035 0
-0.304875 0.365691 0
-0.302515 0.367382 0
-0.295758 0.372036 0
-0.291726 0.374374 0
-0.282213 0.380517 0
-0.27923 0.382616 0
-0.275364 0.385009 0
-0.267709 0.389782 0
-0.25946 0.394336 0
-0.256491 0.396118 0
-0.253231 0.397769 0
-0.245203 0.402316 0
-0.235724 0.407313 0
-0.23369 0.408338 0
-0.226742 0.411782 0
-0.221591 0.41442 0
-0.220259 0.415013 0
-0.20919 0.420186 0
-0.206378 0.42148 0
-0.196418 0.425844 0
-0.192921 0.427244 0
-0.183328 0.430968 0
-0.179526 0.43244 0
-0.17009 0.435819 0
-0.166185 0.437163 0
-0.156524 0.44034 0
-0.152371 0.441575 0
-0.142495 0.444531 0
-0.138224 0.44571 0
-0.128795 0.448205 0
-0.122983 0.449613 0
-0.115793 0.45114 0
-0.105653 0.452976 0
-0.103362 0.453177 0
-0.100307 0.453955 0
-0.0911688 0.455857 0
-0.0857564 0.456768 0
-0.078608 0.458141 0
-0.0689195 0.459374 0
-0.0633438 0.46037 0
