-0.688584 0 0
-0.68768 0.00326142 0
-0.685422 0.0108977 0
-0.682106 0.0159393 0
-0.679391 0.0197045 0
-0.675181 0.0272901 0
-0.67334 0.0309042 0
-0.66964 0.0382038 0
-0.667033 0.0424617 0
-0.66269 0.048883 0
-0.65922 0.0543831 0
-0.656747 0.0586048 0
-0.65297 0.0642457 0
-0.650141 0.0687184 0
-0.647451 0.0728929 0
-0.643026 0.0792591 0
-0.637324 0.0873535 0
-0.635825 0.0893551 0
-0.634699 0.0909391 0
-0.628453 0.0991721 0
-0.62148 0.108454 0
-0.620853 0.109217 0
-0.620277 0.110073 0
-0.613624 0.11905 0
-0.606937 0.126948 0
-0.605992 0.12812 0
-0.598609 0.136261 0
-0.595893 0.138833 0
-0.590061 0.144995 0
-0.586206 0.149019 0
-0.583914 0.151887 0
-0.577339 0.159755 0
-0.569165 0.168787 0
-0.568592 0.169512 0
-0.56768 0.170395 0
-0.559402 0.178883 0
-0.555532 0.183429 0
-0.549108 0.189444 0
-0.545465 0.192292 0
-0.537064 0.200403 0
-0.536125 0.201327 0
-0.5357 0.201693 0
-0.52592 0.21096 0
-0.523276 0.213309 0
-0.515211 0.220619 0
-0.510999 0.224276 0
-0.504158 0.229844 0
-0.499105 0.234167 0
-0.492903 0.239398 0
-0.489659 0.242205 0
-0.479548 0.249703 0
-0.479424 0.24979 0
-0.479383 0.249823 0
-0.469027 0.257228 0
-0.46591 0.259608 0
-0.458383 0.264902 0
-0.452475 0.268995 0
-0.447339 0.272471 0
-0.438178 0.27851 0
-0.436169 0.279937 0
-0.431246 0.283007 0
-0.424801 0.286991 0
-0.422003 0.288855 0
-0.413746 0.294198 0
-0.40544 0.299425 0
-0.402463 0.301367 0
-0.393082 0.306318 0
-0.390524 0.307649 0
-0.389732 0.308085 0
-0.378289 0.314133 0
-0.37456 0.316039 0
-0.366909 0.319835 0
-0.355664 0.325328 0
-0.35479 0.325828 0
-0.35428 0.326038 0
-0.352563 0.326851 0
-0.341181 0.332506 0
-0.336754 0.334532 0
-0.329796 0.338062 0
-0.320741 0.342252 0
-0.318769 0.343136 0
-0.317109 0.343844 0
-0.30727 0.347546 0
-0.296288 0.35205 0
-0.294354 0.352703 0
-0.29304 0.353414 0
-0.279704 0.358472 0
-0.276087 0.359479 0
-0.267817 0.362957 0
-0.263379 0.364882 0
-0.260297 0.365589 0
-0.250304 0.368508 0
-0.238046 0.372745 0
-0.236712 0.373284 0
-0.23585 0.373493 0
-0.221783 0.377511 0
-0.219117 0.37815 0
-0.207773 0.38117 0
-0.202311 0.382517 0
-0.193194 0.384366 0
-0.18809 0.38555 0
-0.179475 0.387211 0
-0.174198 0.388271 0
-0.166119 0.389635 0
-0.160757 0.390594 0
-0.152624 0.392014 0
-0.147474 0.392843 0
-0.138772 0.394164 0
-0.133907 0.394893 0
-0.125131 0.395952 0
-0.12037 0.396484 0
-0.111602 0.397198 0
-0.106825 0.397519 0
-0.095264 0.39851 0
-0.0936561 0.398786 0
-0.0919377 0.398798 0
-0.0811349 0.399883 0
-0.0754976 0.400427 0
-0.0692487 0.400848 0
-0.0663317 0.400785 0
-0.0611918 0.401461 0
-0.0551052 0.401676 0
