"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.58259	0	0
1	0.58353	0	0
2	-0.34289	0.33861	0
3	-0.34547	0.33676	0
4	-0.33166	0.34691	0
5	-0.33175	0.34685	0
6	-0.34771	0.33499	0
7	-0.36523	0.32085	0
8	-0.37121	0.3163	0
9	-0.36057	0.32475	0
10	-0.35341	0.33046	0
11	-0.35825	0.32663	0
12	-0.38779	0.30246	0
13	-0.39384	0.29719	0
14	-0.37278	0.31518	0
15	-0.37576	0.31275	0
16	-0.38041	0.30903	0
17	-0.31973	0.35483	0
18	-0.32307	0.35254	0
19	-0.48056	0.20152	0
20	-0.48114	0.20077	0
21	-0.49526	0.1803	0
22	-0.49578	0.1795	0
23	-0.48278	0.19842	0
24	-0.48817	0.19073	0
25	-0.50071	0.17187	0
26	-0.50198	0.16987	0
27	-0.49477	0.18101	0
28	-0.50657	0.16191	0
29	-0.47209	0.21264	0
30	-0.4726	0.21196	0
31	-0.45623	0.23249	0
32	-0.46355	0.22366	0
33	-0.44798	0.24171	0
34	-0.44945	0.24008	0
35	-0.45574	0.2331	0
36	-0.4652	0.22161	0
37	-0.42456	0.26732	0
38	-0.43062	0.26146	0
39	-0.43535	0.25611	0
40	-0.43906	0.2518	0
41	-0.44017	0.25066	0
42	-0.44788	0.24184	0
43	-0.43182	0.26017	0
44	-0.4218	0.27048	0
45	-0.39421	0.29686	0
46	-0.40142	0.29024	0
47	-0.40251	0.28917	0
48	-0.40492	0.28667	0
49	-0.40911	0.28253	0
50	-0.41116	0.28068	0
51	-0.48962	0.18848	0
52	-0.57226	0.031857	0
53	-0.57334	0.029258	0
54	-0.56866	0.041016	0
55	-0.57947	0.013281	0
56	-0.58076	0.0098233	0
57	-0.58246	0.0010193	0
58	-0.57715	0.018999	0
59	-0.55901	0.062711	0
60	-0.56346	0.052879	0
61	-0.56389	0.051899	0
62	-0.56809	0.042414	0
63	-0.57565	0.022571	0
64	-0.55006	0.083174	0
65	-0.55362	0.07489	0
66	-0.54742	0.088475	0
67	-0.55797	0.064987	0
68	-0.55885	0.063074	0
69	-0.55439	0.07297	0
70	-0.54533	0.093063	0
71	-0.53084	0.12105	0
72	-0.53279	0.11706	0
73	-0.50694	0.16131	0
74	-0.51132	0.15457	0
75	-0.51431	0.14962	0
76	-0.53654	0.10974	0
77	-0.54053	0.10273	0
78	-0.53545	0.11169	0
79	-0.54205	0.099914	0
80	-0.5262	0.13069	0
81	-0.52648	0.13028	0
82	-0.52141	0.13776	0
83	-0.52668	0.12984	0
84	-0.53009	0.12237	0
85	-0.54151	0.10091	0
86	-0.51626	0.14658	0
87	-0.52034	0.13966	0
88	0.38105	0.30855	0
89	0.37614	0.31237	0
90	0.26953	0.3835	0
91	0.2606	0.38825	0
92	0.42791	0.26382	0
93	0.42138	0.27068	0
94	0.44221	0.24842	0
95	0.43985	0.25115	0
96	0.43083	0.26049	0
97	0.50705	0.16161	0
98	0.50574	0.16372	0
99	0.51558	0.14725	0
100	0.51227	0.15309	0
101	0.50176	0.17004	0
102	0.49913	0.17412	0
103	0.55444	0.073089	0
104	0.55422	0.073552	0
105	0.5597	0.061991	0
106	0.5557	0.070415	0
107	0.5654	0.048309	0
108	0.56442	0.050493	0
109	0.57081	0.035788	0
110	0.56993	0.037818	0
111	0.56041	0.060255	0
112	0.50782	0.16034	0
113	0.52262	0.13497	0
114	0.51737	0.14422	0
115	0.5293	0.12353	0
116	0.52914	0.12382	0
117	0.523	0.13432	0
118	0.54074	0.10158	0
119	0.53973	0.10357	0
120	0.53898	0.10515	0
121	0.53482	0.11323	0
122	0.5296	0.12299	0
123	0.54911	0.084283	0
124	0.54698	0.088718	0
125	0.54457	0.094018	0
126	0.5535	0.075	0
127	0.3973	0.29427	0
128	0.39678	0.29472	0
129	0.3978	0.29378	0
130	0.57206	0.032716	0
131	0.57837	0.015387	0
132	0.57541	0.023603	0
133	0.57972	0.011687	0
134	0.58282	0.0022958	0
135	0.4352	0.25586	0
136	0.44862	0.24158	0
137	0.45481	0.23397	0
138	0.4495	0.2406	0
139	0.29858	0.36751	0
140	0.29739	0.36815	0
141	0.3054	0.36362	0
142	0.31753	0.35542	0
143	0.30977	0.3611	0
144	0.48625	0.19277	0
145	0.48396	0.19603	0
146	0.27091	0.38282	0
147	0.26964	0.38344	0
148	0.33262	0.34552	0
149	0.32511	0.35072	0
150	0.34544	0.33637	0
151	0.34196	0.33879	0
152	0.32264	0.35236	0
153	0.33534	0.3437	0
154	0.37152	0.31609	0
155	0.36196	0.32402	0
156	0.35609	0.32831	0
157	0.30908	0.36154	0
158	0.4964	0.17821	0
159	0.49228	0.18429	0
160	0.49013	0.18725	0
161	0.41012	0.28218	0
162	0.40606	0.28604	0
163	0.44897	0.2412	0
164	0.46085	0.22685	0
165	0.45988	0.2281	0
166	0.47303	0.21106	0
167	0.47245	0.21182	0
168	0.47796	0.20444	0
169	0.46672	0.219	0
170	0.46162	0.22584	0
171	0.47196	0.21241	0
172	0.48224	0.19839	0
173	0.093428	0.44228	0
174	0.084338	0.44369	0
175	0.073623	0.44499	0
176	0.071012	0.44534	0
177	0.083216	0.44377	0
178	0.028425	0.44883	0
