"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.6005	0	0
1	0.60137	0	0
2	-0.29986	0.3584	0
3	-0.30282	0.35683	0
4	-0.22731	0.39224	0
5	-0.23552	0.38879	0
6	-0.2767	0.37013	0
7	-0.27722	0.3699	0
8	-0.28593	0.36587	0
9	-0.29147	0.3629	0
10	-0.51283	0.16969	0
11	-0.51474	0.16679	0
12	-0.50922	0.17503	0
13	-0.51776	0.16259	0
14	-0.52044	0.15883	0
15	-0.52179	0.15709	0
16	-0.56502	0.083918	0
17	-0.56682	0.080198	0
18	-0.55099	0.11032	0
19	-0.55691	0.09984	0
20	-0.55032	0.11158	0
21	-0.52575	0.15156	0
22	-0.53661	0.13527	0
23	-0.53759	0.13344	0
24	-0.54488	0.12057	0
25	-0.54579	0.11908	0
26	-0.5418	0.12634	0
27	-0.53536	0.13698	0
28	-0.53073	0.144	0
29	-0.52933	0.14608	0
30	-0.49376	0.19523	0
31	-0.49567	0.19287	0
32	-0.50556	0.18005	0
33	-0.58204	0.049296	0
34	-0.58611	0.040067	0
35	-0.57677	0.060756	0
36	-0.57685	0.060591	0
37	-0.58154	0.050492	0
38	-0.57204	0.070428	0
39	-0.57148	0.071557	0
40	-0.57686	0.060572	0
41	-0.58723	0.037531	0
42	-0.59058	0.029945	0
43	-0.59243	0.025884	0
44	-0.45173	0.24275	0
45	-0.45831	0.23627	0
46	-0.484	0.20716	0
47	-0.48789	0.20259	0
48	-0.47904	0.213	0
49	-0.46649	0.2274	0
50	-0.47054	0.22291	0
51	-0.461	0.23331	0
52	-0.29458	0.36127	0
53	-0.3592	0.32122	0
54	-0.36211	0.31904	0
55	-0.40222	0.28874	0
56	-0.40557	0.28563	0
57	-0.41617	0.27618	0
58	-0.41876	0.27407	0
59	-0.44154	0.25291	0
60	-0.44173	0.25274	0
61	-0.43344	0.26121	0
62	-0.44075	0.25373	0
63	-0.3265	0.34319	0
64	-0.33028	0.34084	0
65	-0.33362	0.33846	0
66	-0.34092	0.33415	0
67	-0.3418	0.33362	0
68	-0.34217	0.33342	0
69	-0.36626	0.31626	0
70	-0.40063	0.29009	0
71	-0.37942	0.30698	0
72	-0.38653	0.30142	0
73	-0.37874	0.30754	0
74	-0.4987	0.18905	0
75	-0.50276	0.18383	0
76	-0.47518	0.2176	0
77	-0.3211	0.34636	0
78	-0.35098	0.32721	0
79	-0.35317	0.32561	0
80	-0.34371	0.33231	0
81	-0.30459	0.35595	0
82	-0.3163	0.34944	0
83	-0.31892	0.34784	0
84	-0.31111	0.35261	0
85	-0.37745	0.30846	0
86	-0.39219	0.29699	0
87	-0.37051	0.31356	0
88	-0.39361	0.29582	0
89	-0.4092	0.28243	0
90	-0.42571	0.26802	0
91	-0.43153	0.26303	0
92	-0.41108	0.28091	0
93	-0.42265	0.27116	0
94	-0.44276	0.25169	0
95	-0.21822	0.39571	0
96	-0.22293	0.39384	0
97	-0.21107	0.39795	0
98	-0.096606	0.42727	0
99	-0.10696	0.42534	0
100	-0.12328	0.42211	0
101	-0.12506	0.42177	0
102	-0.1357	0.41997	0
103	-0.13844	0.41936	0
104	-0.049978	0.43284	0
105	-0.05542	0.43248	0
106	-0.067405	0.43103	0
107	-0.079239	0.42947	0
108	-0.14771	0.41742	0
109	0.044434	0.43333	0
110	0.040644	0.43368	0
111	-0.080524	0.42932	0
112	-0.17044	0.41126	0
113	-0.17801	0.40902	0
114	-0.18912	0.40571	0
115	-0.19442	0.40401	0
116	-0.18244	0.40767	0
117	-0.1999	0.40231	0
118	-0.20716	0.39937	0
119	-0.20895	0.39876	0
120	-0.16528	0.41273	0
121	-0.15907	0.41436	0
122	-0.152	0.41626	0
123	-0.56202	0.090174	0
124	-0.557	0.099668	0
125	-0.55711	0.099448	0
126	-0.24656	0.38405	0
127	-0.25337	0.38121	0
128	-0.25713	0.37963	0
129	-0.25903	0.37869	0
130	-0.26703	0.3747	0
131	-0.23585	0.38865	0
132	-0.2443	0.38517	0
133	-0.27594	0.37048	0
134	0.26831	0.37454	0
135	0.26182	0.37752	0
136	0.28692	0.36569	0
137	0.28304	0.36744	0
138	0.10406	0.42625	0
139	0.099136	0.42738	0
140	-0.081451	0.42919	0
141	-0.12122	0.42243	0
142	-0.094075	0.42776	0
143	-0.11058	0.4247	0
144	-0.063259	0.43166	0
145	-0.043196	0.43318	0
146	-0.0033413	0.43476	0
147	-0.0080243	0.43461	0
148	-0.018822	0.43446	0
149	-0.024408	0.43444	0
150	-0.02983	0.43388	0
151	-0.032388	0.43383	0
152	-0.013684	0.43446	0
153	-0.037765	0.43392	0
154	0.017818	0.43473	0
155	0.0080554	0.43479	0
