"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.60598	0	0
1	0.60617	0	0
2	-0.35028	0.32583	0
3	-0.35177	0.32477	0
4	-0.35886	0.31978	0
5	-0.36989	0.31266	0
6	-0.37816	0.30676	0
7	-0.36463	0.31586	0
8	-0.36124	0.31804	0
9	-0.28439	0.3637	0
10	-0.28918	0.36121	0
11	-0.37828	0.30667	0
12	-0.37844	0.30656	0
13	-0.44053	0.25462	0
14	-0.44222	0.25294	0
15	-0.58132	0.061392	0
16	-0.58183	0.06035	0
17	-0.60367	0.01055	0
18	-0.60387	0.0096479	0
19	-0.60008	0.01989	0
20	-0.60353	0.010934	0
21	-0.5393	0.13678	0
22	-0.54008	0.13574	0
23	-0.54072	0.1346	0
24	-0.54551	0.1268	0
25	-0.54843	0.12147	0
26	-0.5497	0.11943	0
27	-0.5542	0.1122	0
28	-0.5176	0.16721	0
29	-0.51937	0.16483	0
30	-0.50185	0.18842	0
31	-0.50535	0.18405	0
32	-0.52349	0.1592	0
33	-0.52561	0.15657	0
34	-0.52901	0.15197	0
35	-0.53333	0.14557	0
36	-0.58873	0.045507	0
37	-0.59153	0.039266	0
38	-0.58654	0.050364	0
39	-0.5867	0.050046	0
40	-0.59684	0.027459	0
41	-0.59612	0.029021	0
42	-0.57144	0.08032	0
43	-0.57585	0.072308	0
44	-0.57682	0.070403	0
45	-0.56135	0.099763	0
46	-0.56642	0.09042	0
47	-0.56121	0.10002	0
48	-0.55506	0.11061	0
49	-0.56109	0.10023	0
50	-0.59176	0.03877	0
51	-0.49002	0.20274	0
52	-0.49583	0.19571	0
53	-0.56931	0.084577	0
54	-0.47702	0.21767	0
55	-0.48083	0.21326	0
56	-0.48595	0.20738	0
57	-0.50764	0.18106	0
58	-0.51645	0.16891	0
59	-0.53402	0.14457	0
60	-0.49808	0.19302	0
61	-0.512	0.17527	0
62	-0.46807	0.22745	0
63	-0.47197	0.22325	0
64	-0.46207	0.23366	0
65	-0.4596	0.23628	0
66	-0.45127	0.24423	0
67	-0.45258	0.24295	0
68	-0.44473	0.25051	0
69	-0.43396	0.26111	0
70	-0.4426	0.2526	0
71	-0.41081	0.28074	0
72	-0.41647	0.27565	0
73	-0.41865	0.27393	0
74	-0.42309	0.27074	0
75	-0.42599	0.26788	0
76	-0.4323	0.26264	0
77	-0.3937	0.29496	0
78	-0.4002	0.28981	0
79	-0.40236	0.28805	0
80	-0.40675	0.2841	0
81	-0.38622	0.30069	0
82	-0.39132	0.29684	0
83	-0.4094	0.28184	0
84	-0.32508	0.34164	0
85	-0.32971	0.33886	0
86	-0.3384	0.33358	0
87	-0.34056	0.33235	0
88	-0.27509	0.36785	0
89	-0.27533	0.36774	0
90	-0.30134	0.35492	0
91	-0.30216	0.35452	0
92	-0.30982	0.35075	0
