"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.60693	0	0
1	0.60699	0	0
2	-0.57254	0.079723	0
3	-0.57646	0.072621	0
4	-0.57792	0.069745	0
5	-0.58301	0.059588	0
6	-0.58726	0.050548	0
7	-0.45994	0.23613	0
8	-0.4623	0.23363	0
9	-0.49043	0.20268	0
10	-0.49638	0.19552	0
11	-0.36114	0.31781	0
12	-0.36434	0.31576	0
13	-0.34561	0.32863	0
14	-0.35022	0.32552	0
15	-0.3938	0.29472	0
16	-0.40016	0.28971	0
17	-0.40713	0.28366	0
18	-0.40951	0.28164	0
19	-0.36984	0.31244	0
20	-0.37789	0.30673	0
21	-0.46844	0.2273	0
22	-0.47226	0.22322	0
23	-0.48116	0.21323	0
24	-0.48643	0.20722	0
25	-0.51688	0.169	0
26	-0.51821	0.16706	0
27	-0.50588	0.18394	0
28	-0.50831	0.18078	0
29	-0.49855	0.19293	0
30	-0.52413	0.15906	0
31	-0.52605	0.15667	0
32	-0.52029	0.16427	0
33	-0.54175	0.13395	0
34	-0.54627	0.12659	0
35	-0.53976	0.13699	0
36	-0.54083	0.13557	0
37	-0.53475	0.14436	0
38	-0.52965	0.15182	0
39	-0.33229	0.33667	0
40	-0.33806	0.33339	0
41	-0.35156	0.32457	0
42	-0.37824	0.30647	0
43	-0.37869	0.30614	0
44	-0.38623	0.3005	0
45	-0.39117	0.29679	0
46	-0.40246	0.28784	0
47	-0.58201	0.06159	0
48	-0.60116	0.019339	0
49	-0.60329	0.01382	0
50	-0.59733	0.028206	0
51	-0.59742	0.028007	0
52	-0.60499	0.0087705	0
53	-0.60453	0.01045	0
54	-0.58792	0.0492	0
55	-0.59246	0.039071	0
56	-0.59276	0.038375	0
57	-0.59634	0.030415	0
58	-0.56744	0.089935	0
59	-0.56982	0.085146	0
60	-0.56192	0.1001	0
61	-0.56218	0.099604	0
62	-0.50219	0.18852	0
63	-0.51256	0.17515	0
64	-0.53374	0.1458	0
65	-0.56285	0.098373	0
66	-0.55574	0.11063	0
67	-0.55919	0.10472	0
68	-0.54954	0.12065	0
69	-0.55036	0.11933	0
70	-0.5553	0.11143	0
71	-0.47745	0.21751	0
72	0.59369	0.035343	0
73	0.59083	0.043084	0
74	0.59487	0.032427	0
75	0.58895	0.046915	0
76	0.59916	0.022222	0
77	0.52469	0.1584	0
78	0.52427	0.15899	0
79	0.51832	0.16717	0
80	0.51522	0.17144	0
81	0.57168	0.08198	0
82	0.56957	0.085807	0
83	0.56189	0.099862	0
84	0.56171	0.10019	0
85	0.57507	0.075535	0
86	0.58053	0.064978	0
87	0.57765	0.07073	0
88	0.56688	0.09084	0
89	0.51234	0.17531	0
90	0.59925	0.02202	0
91	0.59923	0.022072	0
92	0.60388	0.010782	0
93	0.60427	0.0094136	0
94	0.55164	0.11683	0
95	0.55064	0.11857	0
96	0.56159	0.10041	0
97	0.55632	0.10942	0
98	0.53321	0.14614	0
99	0.53006	0.15065	0
100	0.5392	0.13689	0
101	0.53553	0.14274	0
102	0.54533	0.12747	0
103	0.54181	0.13305	0
104	0.5856	0.054004	0
105	0.58341	0.058715	0
106	0.4738	0.22137	0
107	0.4734	0.22184	0
108	0.46014	0.2356	0
109	0.45552	0.24051	0
110	0.49548	0.19605	0
111	0.49246	0.19985	0
112	0.48574	0.2079	0
113	0.48325	0.21073	0
114	0.47926	0.2153	0
115	0.42332	0.2703	0
116	0.42194	0.27151	0
117	0.43841	0.25637	0
118	0.43468	0.25973	0
119	0.47407	0.22108	0
120	0.46751	0.22833	0
121	0.45344	0.24274	0
122	0.46471	0.23113	0
123	0.44497	0.25074	0
124	0.37973	0.30535	0
125	0.37714	0.30717	0
126	0.37004	0.3123	0
127	0.36591	0.31518	0
128	0.35925	0.31961	0
129	0.35555	0.32203	0
130	0.34865	0.32656	0
131	0.38893	0.29826	0
132	0.38735	0.29946	0
133	0.54981	0.11983	0
134	0.31522	0.3466	0
135	0.31439	0.34712	0
136	0.34512	0.32887	0
137	0.33821	0.33304	0
138	0.33474	0.33528	0
139	0.32772	0.33933	0
140	0.39904	0.2908	0
141	0.39809	0.29151	0
142	0.43068	0.26366	0
143	0.44907	0.24692	0
144	0.49901	0.19172	0
145	0.20942	0.39407	0
146	0.20405	0.39581	0
147	0.20035	0.39696	0
148	0.19529	0.39915	0
149	0.21895	0.39104	0
150	0.2141	0.39259	0
151	0.48877	0.20429	0
152	0.50602	0.18352	0
153	0.5056	0.18405	0
154	0.50572	0.1839	0
155	0.52354	0.15998	0
156	0.31573	0.34633	0
157	0.30698	0.3516	0
158	0.26112	0.37403	0
159	0.25856	0.37523	0
160	0.28211	0.36435	0
161	0.27764	0.36642	0
162	0.26831	0.37085	0
163	0.24078	0.38262	0
164	0.24021	0.38284	0
165	0.1911	0.40067	0
166	0.18755	0.40153	0
167	0.25102	0.37817	0
168	0.24934	0.37887	0
169	0.23718	0.38398	0
170	0.23119	0.3862	0
171	0.27157	0.36945	0
172	0.23004	0.38664	0
173	0.17914	0.40406	0
174	0.22252	0.38966	0
175	0.28697	0.36225	0
176	0.29795	0.35672	0
177	0.29152	0.35977	0
178	0.30333	0.35402	0
179	0.32417	0.34149	0
180	0.13151	0.41499	0
181	0.1312	0.41504	0
182	0.12035	0.41844	0
183	0.11377	0.41954	0
184	0.059637	0.42623	0
185	0.053504	0.42717	0
186	0.094008	0.423	0
187	0.086488	0.424	0
188	0.10546	0.42078	0
189	0.10163	0.42141	0
190	0.097233	0.42239	0
191	0.084045	0.4244	0
192	0.072068	0.42507	0
193	0.063823	0.42616	0
194	0.078228	0.42464	0
195	0.073955	0.42489	0
196	0.17783	0.40444	0
197	0.17565	0.40503	0
198	0.44607	0.24966	0
199	0.41131	0.28081	0
200	0.40797	0.28358	0
201	0.42432	0.26942	0
202	0.41589	0.27678	0
203	0.39387	0.29462	0
204	0.40174	0.28865	0
205	0.0081184	0.42927	0
206	0.0064409	0.42929	0
207	0.11322	0.41968	0
208	0.12285	0.41801	0
209	0.1227	0.41804	0
210	0.16819	0.40711	0
211	0.15915	0.40945	0
212	0.15833	0.40966	0
213	0.15747	0.40992	0
214	0.14882	0.41249	0
215	0.14225	0.41343	0
216	0.1393	0.41406	0
217	-0.096347	0.42189	0
218	-0.10512	0.42031	0
219	0.048749	0.42769	0
220	0.044194	0.42786	0
221	0.039339	0.4283	0
222	0.032994	0.42886	0
223	-0.3249	0.34131	0
224	-0.32962	0.3385	0
225	-0.34138	0.33154	0
226	-0.30198	0.35413	0
227	-0.30962	0.35039	0
228	-0.22537	0.38869	0
229	-0.23332	0.38546	0
230	-0.2206	0.39036	0
231	-0.21624	0.39202	0
232	-0.20971	0.39398	0
233	-0.18736	0.40156	0
234	-0.19215	0.40008	0
235	-0.35888	0.31945	0
236	-0.16401	0.40815	0
237	-0.16838	0.40695	0
238	-0.18025	0.40355	0
239	-0.17641	0.40467	0
240	-0.15707	0.4099	0
241	-0.19799	0.39835	0
242	-0.20472	0.39572	0
243	-0.15096	0.41148	0
244	-0.14578	0.41281	0
245	-0.1339	0.41522	0
246	-0.13744	0.41448	0
247	0.0017058	0.42928	0
248	-0.0038317	0.42924	0
249	-0.020258	0.42897	0
250	-0.024374	0.42895	0
251	-0.028327	0.42854	0
252	-0.032837	0.42845	0
253	0.028227	0.42886	0
254	0.021646	0.42898	0
255	-0.10995	0.41948	0
256	-0.11879	0.41766	0
257	-0.12195	0.4172	0
258	-0.12462	0.41671	0
259	-0.092553	0.4226	0
260	-0.06183	0.42638	0
261	-0.067122	0.42558	0
262	-0.079615	0.42404	0
263	-0.081583	0.42378	0
264	-0.076871	0.42435	0
265	-0.049003	0.42743	0
266	-0.05546	0.42704	0
267	-0.0068323	0.42914	0
268	-0.013822	0.42894	0
269	-0.037248	0.42854	0
270	-0.04354	0.42768	0
271	0.016879	0.42921	0
272	-0.31408	0.34777	0
273	-0.31748	0.34577	0
274	-0.30114	0.35454	0
275	-0.29968	0.35528	0
276	-0.28903	0.36077	0
277	-0.29292	0.35881	0
278	-0.27486	0.3674	0
279	-0.28417	0.36329	0
280	-0.24228	0.38192	0
281	-0.24464	0.38079	0
282	-0.34041	0.33207	0
283	-0.27483	0.36742	0
284	-0.27485	0.36741	0
285	-0.26513	0.37181	0
286	-0.25138	0.3781	0
287	-0.25519	0.37657	0
288	-0.25726	0.37559	0
289	-0.32031	0.3439	0
290	-0.41079	0.28064	0
291	-0.4166	0.27545	0
292	-0.41867	0.27383	0
293	-0.42611	0.26776	0
294	-0.43255	0.26243	0
295	-0.42326	0.27055	0
296	-0.4424	0.25285	0
297	-0.44287	0.25244	0
298	-0.44034	0.25488	0
299	-0.44546	0.2499	0
300	-0.43413	0.26099	0
301	-0.45278	0.2429	0
302	-0.45156	0.24408	0
303	-0.20701	0.39496	0
304	-0.23397	0.38519	0
