"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.58643	0	0
1	0.58685	0	0
2	-0.58575	0.0034113	0
3	-0.58206	0.015728	0
4	-0.58409	0.010022	0
5	-0.57846	0.024467	0
6	-0.58085	0.018763	0
7	-0.57225	0.040287	0
8	-0.57475	0.033979	0
9	-0.4932	0.1861	0
10	-0.49668	0.18116	0
11	-0.2987	0.36589	0
12	-0.2992	0.3656	0
13	-0.27194	0.38009	0
14	-0.27491	0.37855	0
15	-0.26254	0.38528	0
16	-0.26782	0.38235	0
17	-0.28145	0.37523	0
18	-0.32256	0.35153	0
19	-0.32325	0.35109	0
20	-0.34297	0.33751	0
21	-0.34486	0.33618	0
22	-0.33706	0.34137	0
23	-0.3225	0.35156	0
24	-0.28569	0.37315	0
25	-0.30712	0.36095	0
26	-0.36464	0.32059	0
27	-0.37029	0.31641	0
28	-0.35307	0.32988	0
29	-0.3572	0.32662	0
30	-0.38758	0.30235	0
31	-0.39355	0.29726	0
32	-0.3604	0.32406	0
33	-0.31481	0.3567	0
34	-0.32227	0.35172	0
35	-0.33074	0.34624	0
36	-0.3315	0.34572	0
37	-0.34648	0.33497	0
38	-0.38199	0.30715	0
39	-0.39412	0.29675	0
40	-0.41122	0.28079	0
41	-0.4157	0.2761	0
42	-0.4013	0.29031	0
43	-0.40246	0.28919	0
44	-0.37238	0.31495	0
45	-0.37618	0.3119	0
46	-0.38013	0.30882	0
47	-0.40495	0.28667	0
48	-0.40912	0.28265	0
49	-0.49046	0.18996	0
50	-0.48651	0.19556	0
51	-0.48965	0.19118	0
52	-0.47258	0.2139	0
53	-0.47391	0.21218	0
54	-0.51786	0.14791	0
55	-0.52197	0.1411	0
56	-0.52305	0.13934	0
57	-0.52324	0.13903	0
58	-0.5394	0.10984	0
59	-0.54326	0.10319	0
60	-0.54449	0.10087	0
61	-0.55217	0.084977	0
62	-0.55556	0.077265	0
63	-0.53728	0.1136	0
64	-0.53246	0.12307	0
65	-0.53268	0.12267	0
66	-0.52839	0.13149	0
67	-0.55715	0.073821	0
68	-0.56135	0.064817	0
69	-0.566	0.054649	0
70	-0.56749	0.051224	0
71	-0.57693	0.028898	0
72	-0.57054	0.044401	0
73	-0.10584	0.43667	0
74	-0.11574	0.4348	0
75	-0.13263	0.43147	0
76	-0.1371	0.43061	0
77	-0.14488	0.42874	0
78	-0.1493	0.42771	0
79	-0.43959	0.25208	0
80	-0.44041	0.25124	0
81	-0.43215	0.26047	0
82	-0.43669	0.25535	0
83	-0.42481	0.26754	0
84	-0.43069	0.262	0
85	-0.44623	0.24475	0
86	-0.44838	0.2424	0
87	-0.44871	0.24203	0
88	-0.56256	0.062165	0
89	-0.55672	0.074681	0
90	-0.45724	0.23263	0
91	-0.46403	0.22463	0
92	-0.41834	0.27373	0
93	-0.42192	0.27079	0
94	-0.48112	0.20292	0
95	-0.48246	0.20121	0
96	-0.4663	0.22186	0
97	-0.45617	0.23394	0
98	-0.50945	0.161	0
99	-0.51304	0.15558	0
100	-0.50076	0.17507	0
101	-0.50478	0.16865	0
102	-0.5082	0.16294	0
103	-0.50296	0.17173	0
104	-0.50252	0.17239	0
105	-0.53289	0.12222	0
106	-0.5171	0.14908	0
107	-0.54748	0.0947	0
108	-0.55078	0.08773	0
109	0.56997	0.045569	0
110	0.56791	0.050272	0
111	0.5679	0.050288	0
112	0.56296	0.062003	0
113	0.57371	0.037057	0
114	0.55266	0.083154	0
115	0.55147	0.085607	0
116	0.5565	0.075495	0
117	0.56266	0.06268	0
118	0.55766	0.073063	0
119	0.54082	0.10694	0
120	0.53692	0.11431	0
121	0.54204	0.10478	0
122	0.54294	0.10304	0
123	0.49434	0.18415	0
124	0.49123	0.18832	0
125	0.5032	0.1712	0
126	0.50186	0.17323	0
127	0.51057	0.1596	0
128	0.50851	0.16288	0
129	0.35104	0.33126	0
130	0.34538	0.33542	0
131	0.35595	0.32759	0
132	0.38073	0.30837	0
