"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.59967	0	0
1	0.59881	0	0
2	-0.56532	0.079547	0
3	-0.56948	0.071725	0
4	-0.57046	0.069723	0
5	-0.57487	0.060622	0
6	-0.55619	0.097905	0
7	-0.56053	0.089602	0
8	-0.59632	0.010807	0
9	-0.59684	0.0093278	0
10	-0.58462	0.038905	0
11	-0.58521	0.037544	0
12	-0.59314	0.019145	0
13	-0.59752	0.0077765	0
14	-0.54936	0.11019	0
15	-0.55148	0.10638	0
16	-0.47004	0.22265	0
17	-0.47466	0.21729	0
18	-0.54916	0.11057	0
19	-0.50513	0.17906	0
20	-0.50823	0.17475	0
21	-0.47837	0.21283	0
22	-0.49478	0.19272	0
23	-0.49716	0.18968	0
24	-0.50184	0.18358	0
25	-0.51124	0.17024	0
26	-0.51376	0.16637	0
27	-0.51781	0.16065	0
28	-0.52457	0.15117	0
29	-0.52756	0.14652	0
30	-0.45135	0.24266	0
31	-0.4579	0.23612	0
32	-0.44272	0.25138	0
33	-0.44991	0.24413	0
34	-0.46055	0.23314	0
35	-0.55555	0.099121	0
36	-0.40076	0.29017	0
37	-0.40224	0.28889	0
38	-0.40917	0.28255	0
39	-0.41112	0.28095	0
40	-0.4256	0.26801	0
41	-0.43135	0.26301	0
42	-0.57921	0.051207	0
43	-0.57996	0.049582	0
44	-0.58004	0.049405	0
45	-0.58913	0.028606	0
46	-0.5903	0.025947	0
47	-0.57528	0.059781	0
48	-0.55528	0.099657	0
49	-0.53539	0.13482	0
50	-0.53675	0.13225	0
51	-0.53364	0.13723	0
52	-0.54423	0.11882	0
53	-0.54389	0.11939	0
54	-0.56301	0.084355	0
55	-0.26774	0.37555	0
56	-0.27588	0.37164	0
57	-0.2784	0.37048	0
58	-0.28657	0.36664	0
59	-0.25919	0.37988	0
60	-0.2474	0.38497	0
61	-0.25535	0.38161	0
62	-0.23676	0.38963	0
63	-0.24476	0.38629	0
64	-0.43326	0.26117	0
65	-0.41873	0.27408	0
66	-0.42253	0.2712	0
67	-0.44036	0.2538	0
68	-0.44128	0.25285	0
69	-0.41609	0.27627	0
70	-0.4415	0.25264	0
71	-0.48709	0.20248	0
72	-0.49325	0.19464	0
73	-0.51935	0.15846	0
74	-0.52012	0.15746	0
75	-0.5296	0.14346	0
76	-0.54048	0.12591	0
77	-0.48349	0.20675	0
78	-0.46597	0.22721	0
79	-0.32129	0.34717	0
80	-0.32712	0.3437	0
81	-0.31944	0.34845	0
82	-0.31724	0.34982	0
83	-0.33045	0.34161	0
84	-0.3513	0.32765	0
85	-0.35377	0.32583	0
86	-0.30573	0.35634	0
87	-0.31165	0.35327	0
88	-0.34291	0.33363	0
89	-0.34235	0.33402	0
90	-0.34246	0.33395	0
91	-0.33413	0.33895	0
92	-0.3421	0.33417	0
93	-0.35939	0.32168	0
94	-0.082125	0.43085	0
95	-0.094133	0.42945	0
96	-0.13606	0.42153	0
97	-0.13926	0.42082	0
98	0.045906	0.43499	0
99	0.040755	0.43548	0
100	0.034396	0.43605	0
101	0.029486	0.43608	0
102	0.054933	0.43426	0
103	0.050346	0.43479	0
104	-0.067722	0.43273	0
105	-0.078712	0.43128	0
106	-0.19003	0.40692	0
