"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.6017	0	0
1	0.60246	0	0
2	-0.53019	0.14588	0
3	-0.53133	0.1442	0
4	-0.52636	0.1517	0
5	-0.53618	0.13686	0
6	-0.47079	0.22302	0
7	-0.47552	0.21765	0
8	-0.44185	0.25278	0
9	-0.44295	0.25166	0
10	-0.42269	0.27113	0
11	-0.42574	0.26803	0
12	-0.43162	0.26303	0
13	-0.39203	0.29697	0
14	-0.39359	0.2957	0
15	-0.43351	0.26124	0
16	-0.44165	0.25296	0
17	-0.44079	0.25383	0
18	-0.41103	0.2809	0
19	-0.4162	0.27613	0
20	-0.41874	0.27407	0
21	-0.51361	0.16943	0
22	-0.51527	0.16693	0
23	-0.50974	0.17511	0
24	-0.50325	0.18391	0
25	-0.50586	0.18041	0
26	-0.48432	0.20726	0
27	-0.48829	0.20263	0
28	-0.49409	0.19542	0
29	-0.49613	0.19292	0
30	-0.49941	0.18881	0
31	-0.51785	0.16336	0
32	-0.521	0.15896	0
33	-0.52261	0.1569	0
34	-0.32099	0.34595	0
35	-0.32619	0.34292	0
36	-0.33017	0.34046	0
37	-0.33337	0.33821	0
38	-0.34405	0.33169	0
39	-0.35082	0.32697	0
40	-0.34153	0.33341	0
41	-0.34201	0.33314	0
42	-0.28561	0.36547	0
43	-0.29096	0.36262	0
44	-0.2999	0.35786	0
45	-0.3025	0.35649	0
46	-0.29427	0.36089	0
47	-0.27635	0.36971	0
48	-0.27668	0.36957	0
49	-0.30405	0.35572	0
50	-0.31586	0.34924	0
51	-0.31865	0.34753	0
52	-0.34035	0.3341	0
53	-0.36192	0.31888	0
54	-0.36594	0.3162	0
55	-0.35911	0.32098	0
56	-0.25887	0.37813	0
57	-0.26667	0.37426	0
58	-0.27586	0.36993	0
59	-0.24616	0.38357	0
60	-0.25257	0.38091	0
61	-0.23542	0.38814	0
62	-0.24402	0.38462	0
63	-0.080409	0.42847	0
64	-0.081251	0.42836	0
65	-0.063272	0.43077	0
66	-0.067287	0.43016	0
67	-0.093937	0.42691	0
68	-0.096377	0.42644	0
69	-0.1068	0.42452	0
70	-0.079242	0.4286	0
71	-0.055321	0.43161	0
72	-0.13546	0.4192	0
73	-0.13809	0.41862	0
74	-0.12473	0.42099	0
75	-0.11033	0.4239	0
76	-0.013775	0.43355	0
77	-0.018673	0.43356	0
78	-0.024474	0.43354	0
79	-0.050017	0.43194	0
80	-0.043121	0.43227	0
81	-0.030089	0.43296	0
82	-0.032346	0.43292	0
83	-0.0083919	0.4337	0
84	0.0077953	0.43391	0
85	0.0072027	0.43392	0
86	0.0055773	0.43392	0
87	-0.12303	0.42131	0
88	-0.12106	0.42161	0
89	-0.15161	0.41557	0
90	-0.15881	0.41363	0
91	-0.17015	0.41055	0
92	-0.17761	0.40836	0
93	-0.16487	0.41204	0
94	-0.25675	0.37917	0
95	-0.23527	0.3882	0
96	-0.22691	0.39169	0
97	-0.2105	0.39743	0
98	-0.21783	0.39514	0
99	-0.20854	0.39817	0
100	-0.22267	0.39323	0
101	-0.18216	0.40699	0
102	-0.18871	0.40507	0
103	-0.19412	0.40335	0
104	-0.1995	0.4017	0
105	-0.2069	0.39872	0
106	-0.46677	0.22745	0
107	-0.47938	0.21307	0
108	-0.45187	0.24283	0
109	-0.45852	0.23633	0
110	-0.46117	0.23344	0
111	-0.45038	0.24432	0
112	-0.37919	0.30695	0
113	-0.38645	0.30131	0
114	-0.37863	0.3074	0
115	-0.37756	0.30816	0
116	-0.14746	0.41667	0
117	-0.40054	0.29006	0
118	-0.40221	0.28865	0
119	-0.40569	0.28543	0
120	-0.4092	0.28236	0
121	-0.037831	0.43301	0
122	-0.35287	0.32549	0
123	-0.37037	0.31342	0
124	-0.31084	0.35227	0
125	0.060863	0.43073	0
126	0.055593	0.43156	0
127	0.043928	0.43248	0
128	0.040517	0.43279	0
129	0.033043	0.43346	0
130	0.029453	0.43347	0
131	0.017708	0.43383	0
132	0.073766	0.4294	0
133	0.064507	0.43065	0
134	0.10409	0.42535	0
135	0.0989	0.42653	0
136	0.095085	0.42727	0
137	0.088422	0.42819	0
138	0.077641	0.4291	0
139	0.074941	0.42928	0
140	0.13282	0.41901	0
141	0.12483	0.4219	0
142	0.085276	0.42872	0
143	0.18942	0.40487	0
144	0.18068	0.40758	0
145	0.17967	0.40789	0
146	0.178	0.40836	0
147	0.19262	0.40407	0
148	0.19718	0.40236	0
149	0.16161	0.41295	0
150	0.1601	0.41335	0
151	0.16999	0.4107	0
152	0.11531	0.42364	0
153	0.11481	0.42371	0
154	0.12418	0.42205	0
155	0.11541	0.42362	0
156	0.1506	0.41627	0
157	0.14352	0.41734	0
158	0.13482	0.4187	0
159	0.14109	0.41789	0
160	0.1585	0.41386	0
161	0.29775	0.35951	0
162	0.29179	0.36241	0
163	0.27758	0.36947	0
164	0.27197	0.37234	0
165	0.26818	0.374	0
166	0.24917	0.38211	0
167	0.241	0.38594	0
168	0.10689	0.42487	0
169	0.049668	0.43223	0
170	0.25112	0.38126	0
171	0.25845	0.37852	0
172	0.21948	0.39449	0
173	0.21582	0.3957	0
174	0.21078	0.39728	0
175	0.20595	0.3989	0
176	0.20189	0.40025	0
177	0.24099	0.38594	0
178	0.22991	0.39039	0
179	0.22387	0.39271	0
180	0.28258	0.3671	0
181	0.26146	0.37707	0
182	0.24096	0.38595	0
183	0.23231	0.38937	0
184	0.30365	0.35646	0
185	0.28684	0.36519	0
186	0.5211	0.15891	0
187	0.51966	0.16094	0
188	0.53196	0.14282	0
189	0.53024	0.14542	0
190	0.52673	0.15057	0
191	0.4239	0.26977	0
192	0.42205	0.27144	0
193	0.4111	0.28132	0
194	0.40676	0.28501	0
195	0.45842	0.23608	0
196	0.45442	0.24048	0
197	0.45177	0.24342	0
198	0.4461	0.249	0
199	0.43684	0.25735	0
200	0.4337	0.26028	0
201	0.4624	0.23207	0
202	0.47712	0.21567	0
203	0.47203	0.22153	0
204	0.48351	0.20813	0
205	0.48153	0.21047	0
206	0.39864	0.29182	0
207	0.41943	0.27381	0
208	0.41466	0.27808	0
209	0.56242	0.091034	0
210	0.55833	0.098653	0
211	0.54543	0.12057	0
212	0.5417	0.1271	0
213	0.56609	0.084014	0
214	0.5668	0.0827	0
215	0.48593	0.20516	0
216	0.50947	0.17531	0
217	0.50329	0.18359	0
218	0.55221	0.10933	0
219	0.54863	0.11517	0
220	0.54685	0.11836	0
221	0.53586	0.1364	0
