"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.60798	0	0
1	0.60814	0	0
2	-0.59432	0.037168	0
3	-0.59829	0.028368	0
4	-0.60641	0.0071036	0
5	-0.60123	0.021513	0
6	-0.60239	0.018816	0
7	-0.60553	0.01036	0
8	-0.60304	0.017117	0
9	-0.59872	0.027182	0
10	-0.58957	0.047891	0
11	-0.59333	0.039501	0
12	-0.58816	0.050805	0
13	-0.57418	0.078488	0
14	-0.57725	0.072921	0
15	-0.5567	0.1104	0
16	-0.55717	0.10969	0
17	-0.58463	0.058281	0
18	-0.57951	0.06849	0
19	-0.58288	0.061784	0
20	-0.5637	0.098511	0
21	-0.56605	0.0942	0
22	-0.43446	0.2607	0
23	-0.4399	0.25539	0
24	-0.4909	0.20264	0
25	-0.49715	0.19516	0
26	-0.47815	0.21712	0
27	-0.48156	0.21322	0
28	-0.51916	0.16666	0
29	-0.52321	0.1613	0
30	-0.53052	0.1514	0
31	-0.53375	0.1467	0
32	-0.55143	0.11874	0
33	-0.54366	0.13209	0
34	-0.54749	0.1259	0
35	-0.53588	0.1437	0
36	-0.54012	0.13749	0
37	-0.56278	0.10022	0
38	-0.57048	0.085832	0
39	-0.56899	0.088826	0
40	-0.55126	0.11903	0
41	-0.28919	0.36003	0
42	-0.29279	0.35823	0
43	-0.49906	0.1929	0
44	-0.50231	0.18894	0
45	-0.50642	0.18386	0
46	-0.5251	0.1588	0
47	-0.51314	0.17498	0
48	-0.5169	0.16988	0
49	-0.50922	0.18022	0
50	-0.54202	0.13496	0
51	-0.52594	0.1577	0
52	-0.48716	0.20686	0
53	-0.47264	0.22314	0
54	-0.43307	0.26198	0
55	-0.46907	0.22694	0
56	-0.45308	0.24275	0
57	-0.46052	0.23575	0
58	-0.44273	0.25262	0
59	-0.44337	0.25205	0
60	-0.44704	0.2485	0
61	-0.45208	0.24371	0
62	-0.4109	0.28039	0
63	-0.41691	0.27503	0
64	-0.31742	0.34523	0
65	-0.3202	0.34341	0
66	-0.30954	0.34985	0
67	-0.3141	0.34718	0
