"PointIds"	"Points:0"	"Points:1"	"Points:2"
0	-0.54109	0	0
1	0.54069	0	0
2	-0.18753	0.44865	0
3	-0.19387	0.44563	0
4	-0.19714	0.44401	0
5	-0.23198	0.42798	0
6	-0.24054	0.42326	0
7	-0.21759	0.43527	0
8	-0.21953	0.43432	0
9	-0.22955	0.42921	0
10	-0.20537	0.44041	0
11	-0.2087	0.43891	0
12	-0.5186	0.065457	0
13	-0.52004	0.06185	0
14	-0.52302	0.0533	0
15	-0.52608	0.044972	0
16	-0.53319	0.022688	0
17	-0.53322	0.022593	0
18	-0.52897	0.035056	0
19	-0.52948	0.033876	0
20	-0.52172	0.057073	0
21	-0.53325	0.022516	0
22	-0.53759	0.010455	0
23	-0.53762	0.010353	0
24	-0.53771	0.010069	0
25	-0.52639	0.044107	0
26	-0.52723	0.041001	0
27	-0.49322	0.13155	0
28	-0.49556	0.12573	0
29	-0.49853	0.11867	0
30	-0.49917	0.11673	0
31	-0.51626	0.072264	0
32	-0.51345	0.081146	0
33	-0.51422	0.079269	0
34	-0.51007	0.08994	0
35	-0.51264	0.083508	0
36	-0.50799	0.094694	0
37	-0.48756	0.14449	0
38	-0.48842	0.14258	0
39	-0.49178	0.13535	0
40	-0.50337	0.10611	0
41	-0.50602	0.099304	0
42	-0.50271	0.10791	0
43	-0.50078	0.11272	0
44	-0.48345	0.15386	0
45	-0.48614	0.14778	0
46	-0.44993	0.21833	0
47	-0.45247	0.21415	0
48	-0.4571	0.20657	0
49	-0.45751	0.20593	0
50	-0.38284	0.31045	0
51	-0.38715	0.30528	0
52	-0.35499	0.33938	0
53	-0.35829	0.33615	0
54	-0.34517	0.34899	0
55	-0.34987	0.3445	0
56	-0.35193	0.34249	0
57	-0.36039	0.33411	0
58	-0.36484	0.3297	0
59	-0.3707	0.32308	0
60	-0.37083	0.32293	0
61	-0.37091	0.32286	0
62	-0.37887	0.31463	0
63	-0.47415	0.17391	0
64	-0.47788	0.16657	0
65	-0.47283	0.17642	0
66	-0.47354	0.17508	0
67	-0.46215	0.19709	0
68	-0.46479	0.19204	0
69	-0.4583	0.20441	0
70	-0.45555	0.20912	0
71	0.50674	0.097801	0
72	0.5051	0.10214	0
73	0.51228	0.082644	0
74	0.51116	0.085387	0
75	0.5145	0.07656	0
76	0.50899	0.091868	0
77	0.53036	0.032983	0
78	0.52958	0.035	0
79	0.53129	0.030322	0
